CustomerID,Age,Gender,Location,DeviceType,TrafficSource,PagesViewed,TimeOnSite,ProductsViewed,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,EmailClicked,AdClicked,ReviewScoreViewed,DaysSinceLastVisit,SessionCount,Purchase
5047,16,Female,West,Desktop,Social,7,246.3,6,2,1,12.51,0,0,1,4.67,15,3,1
5048,35,Female,West,Mobile,Search,6,246.4,5,1,0,46.72,0,0,0,3.52,26,5,1
5049,47,Male,Central,Tablet,Social,4,103.0,6,0,1,8.84,1,0,0,4.25,10,4,1
5050,33,Female,West,Mobile,Search,10,234.1,10,0,0,83.46,1,0,1,3.8,3,4,1
5051,43,Male,East,Mobile,Email,7,194.2,6,0,2,47.72,0,0,0,3.88,1,2,1
5052,39,Male,Central,Mobile,Search,10,233.2,8,1,2,59.6,0,1,0,2.79,13,4,1
5053,39,Female,North,Desktop,Ad,10,140.2,5,2,2,34.86,0,1,1,4.18,7,4,1
5054,32,Male,Central,Tablet,Search,8,308.8,3,3,1,101.72,1,0,1,3.44,1,3,1
5055,22,Male,South,Desktop,Ad,14,363.5,4,0,1,32.1,1,0,1,4.0,29,3,1
5056,23,Male,East,Tablet,Direct,9,237.3,4,0,2,67.73,0,1,0,3.49,1,5,1
5057,43,Female,North,Mobile,Email,11,97.4,6,2,1,87.37,1,0,0,4.24,23,6,0
5058,35,Female,East,Mobile,Ad,8,25.7,6,2,3,43.01,0,0,1,3.52,22,3,0
5059,33,Male,East,Mobile,Search,9,206.2,3,2,1,22.4,0,0,1,4.57,0,4,1
5060,30,Male,Central,Desktop,Search,6,656.1,4,1,1,52.69,1,0,1,4.27,2,2,1
5061,32,Female,Central,Mobile,Search,9,177.8,3,0,1,24.17,1,1,0,4.07,17,3,0
5062,47,Female,Central,Desktop,Search,10,206.7,6,1,1,64.58,1,0,1,3.62,9,4,1
5063,31,Female,South,Mobile,Social,11,51.1,5,2,1,50.7,0,0,1,4.73,13,2,1
5064,20,Female,Central,Mobile,Email,12,229.6,10,2,1,30.51,1,0,0,2.81,5,4,1
5065,43,Male,East,Mobile,Search,9,294.1,2,1,0,50.63,0,0,0,3.97,4,4,1
5066,33,Female,Central,Desktop,Social,10,98.3,5,5,2,20.34,1,0,0,3.5,12,8,0
5067,35,Female,North,Mobile,Search,7,180.7,4,0,3,72.11,0,0,0,3.87,6,2,1
5068,53,Male,East,Mobile,Email,9,131.3,5,1,3,58.8,0,0,0,4.47,0,3,1
5069,35,Female,Central,Mobile,Ad,9,299.9,5,0,0,49.96,0,0,0,3.48,4,3,1
5070,38,Male,Central,Desktop,Social,9,53.4,9,2,0,42.73,0,0,0,3.63,4,7,1
5071,22,Male,West,Desktop,Social,7,43.1,8,0,0,10.04,1,1,1,3.1,5,2,0
5072,33,Female,West,Desktop,Social,9,398.4,5,1,3,91.5,0,1,0,5.0,19,5,1
5073,42,Male,North,Mobile,Direct,6,118.6,3,2,2,96.29,0,1,1,3.2,1,3,0
5074,18,Male,West,Tablet,Search,13,269.4,10,1,1,19.05,0,0,0,5.0,1,4,1
5075,37,Female,East,Desktop,Ad,3,52.3,3,3,2,78.91,0,0,0,4.05,9,6,0
5076,36,Female,North,Mobile,Social,14,541.8,1,2,2,62.79,1,0,0,4.16,7,9,1
5077,35,Male,North,Mobile,Social,16,81.5,4,2,2,,0,0,0,4.23,23,1,0
5078,46,Male,North,Mobile,Ad,8,129.7,6,1,1,35.23,0,0,0,3.16,27,4,0
5079,39,Male,West,Mobile,Ad,18,168.8,6,0,2,88.87,0,0,0,4.73,9,1,1
5080,51,Female,North,Desktop,Email,11,249.0,4,1,1,91.15,0,1,0,3.83,4,2,0
5081,24,Male,East,Desktop,Search,13,15.2,6,0,2,21.39,0,1,0,3.57,5,4,0
5082,36,Female,South,Desktop,Direct,12,56.3,5,2,0,27.08,0,1,1,4.27,22,3,1
5083,36,Male,East,Mobile,Social,7,159.0,2,0,0,92.99,0,1,0,5.0,2,5,1
5084,23,Male,West,Desktop,Social,14,113.2,4,0,2,72.9,1,0,0,3.82,10,8,0
5085,46,Male,West,Mobile,Search,10,408.7,3,2,2,35.15,0,0,0,4.27,36,5,1
5086,61,Male,East,Mobile,Social,13,121.3,5,4,2,26.82,1,1,0,4.1,3,3,1
5087,35,Male,East,Desktop,Direct,7,54.5,8,0,2,19.92,1,0,0,4.32,0,3,1
5088,41,Male,South,Mobile,Search,4,74.8,4,0,1,64.6,0,0,0,3.59,10,8,1
5089,36,Female,Central,Desktop,Ad,9,307.7,5,1,4,43.19,0,0,0,4.02,6,4,1
5090,27,Male,South,Desktop,Search,9,192.5,6,1,0,43.94,0,0,1,3.56,19,4,1
5091,16,Male,South,Desktop,Search,9,257.7,6,0,1,19.71,0,1,0,3.89,27,2,1
5092,27,Female,West,Mobile,Email,10,71.0,6,2,3,,0,0,0,2.69,4,5,0
5093,20,Male,South,Desktop,Direct,11,394.8,5,2,3,84.42,1,1,0,3.92,6,2,1
5094,54,Female,Central,Tablet,Ad,9,175.7,8,0,0,53.37,0,0,0,4.17,0,4,1
5095,34,Male,South,Desktop,Direct,12,202.6,5,1,0,95.68,0,0,1,4.37,14,2,1
5096,31,Male,West,Desktop,Search,9,39.9,5,0,2,38.03,0,0,0,4.15,12,5,0
5097,45,Female,North,Desktop,Ad,7,170.6,6,2,2,61.11,0,0,0,4.48,10,6,1
5098,23,Male,South,Mobile,Ad,11,254.9,2,1,2,22.84,0,1,0,3.38,4,6,1
5099,27,Female,South,Desktop,Search,7,37.1,4,4,1,43.49,1,0,0,4.39,13,4,0
5100,36,Male,West,Desktop,Email,6,102.2,3,1,2,57.5,0,1,0,2.96,14,6,1
5101,46,Female,Central,Desktop,Email,13,456.4,10,2,2,45.15,1,0,0,4.04,26,4,1
5102,41,Female,East,Desktop,Social,9,117.0,4,2,1,57.68,0,0,0,3.27,6,4,1
5103,38,Female,Central,Mobile,Ad,10,72.4,4,2,3,29.0,0,1,1,3.15,28,2,0
5104,36,Female,West,Mobile,Search,13,51.2,5,1,2,16.79,0,0,1,3.95,23,3,0
5105,39,Male,Central,Desktop,Email,12,157.0,5,2,2,33.75,0,0,0,4.49,27,3,1
5106,37,Male,West,Mobile,Search,10,177.0,3,2,1,82.11,1,0,0,4.23,3,3,1
5107,24,Female,North,Mobile,Social,7,44.5,4,2,2,94.14,0,0,0,4.82,3,2,0
5108,36,Female,West,Mobile,Direct,9,32.2,4,1,1,29.76,1,0,0,3.91,27,3,0
5109,23,Female,East,Mobile,Search,8,202.7,6,0,2,138.96,1,1,0,3.5,12,1,1
5110,36,Male,North,Desktop,Social,7,306.6,6,0,0,28.99,0,0,0,4.35,15,3,1
5111,30,Male,South,Mobile,Ad,7,237.2,1,1,0,90.6,0,1,0,3.97,10,2,0
5112,63,Female,Central,Mobile,Direct,5,102.0,4,1,2,42.57,0,0,0,4.25,19,3,0
5113,35,Male,Central,Mobile,Email,9,208.0,1,3,2,84.89,0,0,1,3.4,13,1,1
5114,20,Female,West,Mobile,Search,11,33.9,1,1,0,19.31,0,0,0,4.75,2,2,0
5115,34,Male,Central,Mobile,Social,12,86.2,4,0,2,72.58,0,0,0,3.49,5,3,1
5116,41,Male,West,Mobile,Direct,8,82.3,4,2,2,78.47,0,0,0,3.78,38,5,1
5117,53,Male,North,Tablet,Direct,8,302.1,4,1,1,17.95,0,0,0,3.98,9,4,1
5118,29,Male,South,Mobile,Search,9,245.6,9,0,1,39.99,1,0,1,4.1,3,3,1
5119,18,Male,North,Desktop,Email,19,168.6,4,2,2,51.3,1,1,0,3.56,7,3,1
5120,44,Male,North,Desktop,Search,13,227.0,5,2,0,29.08,0,1,0,5.0,5,4,1
5121,20,Male,North,Tablet,Search,7,28.9,8,0,0,39.09,1,0,0,4.33,15,5,0
5122,30,Female,East,Mobile,Social,8,157.4,10,1,3,27.03,0,0,1,3.93,12,4,1
5123,32,Female,Central,Mobile,Search,10,70.0,6,3,2,113.31,1,0,0,4.94,2,4,1
5124,34,Female,Central,Mobile,Search,12,145.7,6,1,1,119.97,0,0,0,5.0,33,5,1
5125,43,Male,East,Mobile,Direct,10,34.3,6,0,0,56.89,0,0,0,4.25,6,1,0
5126,27,Female,Central,Mobile,Social,5,228.5,6,0,0,75.26,0,0,0,4.05,18,5,0
5127,32,Female,East,Desktop,Direct,11,55.0,6,0,3,40.59,0,1,0,3.86,9,5,1
5128,35,Female,Central,Mobile,Email,10,705.6,4,1,2,28.66,1,1,1,3.15,54,7,1
5129,37,Female,East,Mobile,Direct,9,140.7,6,1,0,,0,0,1,3.79,16,3,0
5130,36,Male,South,Mobile,Social,4,99.2,4,0,1,40.45,0,0,1,3.77,52,5,0
5131,40,Male,Central,Tablet,Search,12,136.5,5,0,0,43.52,0,0,0,3.72,24,4,0
5132,44,Male,South,Desktop,Email,8,280.6,0,0,3,118.16,0,0,0,3.34,13,2,1
5133,39,Male,East,Mobile,Search,7,379.3,4,2,2,34.57,1,0,0,3.77,15,3,1
5134,40,Male,South,Mobile,Direct,9,89.5,7,3,1,50.4,0,0,0,3.77,18,6,1
5135,18,Male,West,Mobile,Social,12,41.8,5,2,3,15.22,1,0,0,3.1,17,5,0
5136,36,Female,Central,Desktop,Search,11,290.4,6,2,3,135.66,0,0,0,3.13,1,6,1
5137,40,Male,North,Desktop,Email,8,80.6,4,1,3,31.5,0,0,1,4.68,14,2,0
5138,43,Female,Central,Desktop,Ad,10,171.4,5,1,2,6.4,1,0,0,,5,6,1
5139,27,Female,North,Mobile,Search,5,288.9,3,0,3,143.99,0,1,0,4.41,7,3,1
5140,28,Male,South,Desktop,Search,6,287.5,6,1,0,15.83,0,1,0,4.52,1,2,1
5141,29,Female,North,Desktop,Direct,11,180.2,5,1,2,36.34,0,0,0,4.8,22,4,1
5142,41,Female,West,Tablet,Search,10,213.6,5,1,2,47.53,0,0,0,3.53,5,5,1
5143,46,Female,North,Desktop,Search,11,283.0,4,1,0,34.64,0,0,1,3.37,7,7,1
5144,31,Female,East,Mobile,Social,10,104.9,4,1,0,53.42,0,0,0,2.67,16,3,1
5145,45,Female,South,Mobile,Social,9,116.1,7,1,5,12.54,0,0,0,3.57,60,5,0
5146,36,Female,North,Mobile,Email,7,260.8,7,1,1,70.58,0,1,1,4.21,1,5,1
5147,34,Male,West,Desktop,Social,6,212.8,9,0,2,30.37,0,0,0,4.83,1,3,1
5148,33,Male,North,Desktop,Ad,10,127.2,2,3,3,106.2,1,1,0,4.49,6,5,1
5149,43,Female,South,Mobile,Direct,5,319.7,6,4,2,55.62,1,1,0,3.77,21,3,0
5150,39,Male,South,Mobile,Ad,6,221.0,4,3,3,13.86,0,0,0,3.81,34,2,0
5151,60,Female,East,Mobile,Social,8,119.7,5,1,0,56.9,1,0,0,4.18,2,2,1
5152,26,Female,West,Tablet,Search,8,361.7,4,1,2,39.5,1,0,0,3.1,6,4,1
5153,41,Female,North,Mobile,Ad,9,581.0,5,0,1,23.14,0,0,0,3.49,6,4,1
5154,29,Male,South,Mobile,Search,11,155.5,4,0,2,37.02,0,1,1,4.21,4,8,1
5155,25,Female,East,Mobile,Direct,6,67.6,7,2,3,61.5,1,0,0,3.82,19,3,0
5156,35,Male,South,Mobile,Search,14,580.2,0,1,0,20.66,0,0,0,3.97,11,5,1
5157,37,Male,Central,Desktop,Direct,8,41.7,7,1,1,89.53,1,0,0,3.15,0,4,0
5158,67,Male,West,Desktop,Ad,8,191.1,1,1,1,34.91,1,0,0,3.88,1,2,1
5159,33,Male,West,Mobile,Social,11,235.1,7,1,1,18.54,0,1,0,3.46,9,7,1
5160,23,Male,South,Desktop,Search,11,118.6,2,2,0,76.49,0,1,0,3.34,5,1,1
5161,38,Female,West,Mobile,Search,9,145.9,1,0,1,35.34,0,1,0,4.39,1,7,1
5162,16,Female,Central,Tablet,Social,10,117.8,3,2,1,73.27,1,1,0,3.59,4,3,0
5163,34,Male,East,Mobile,Search,4,116.0,3,3,0,52.19,1,1,0,3.6,2,4,1
5164,35,Male,West,Mobile,Email,6,232.3,0,0,2,87.56,1,0,0,3.75,31,3,0
5165,44,Female,West,Mobile,Social,10,185.1,6,2,0,,1,1,0,4.53,4,3,1
5166,46,Female,East,Mobile,Social,16,264.0,4,1,3,32.81,0,0,0,5.0,12,6,1
5167,29,Female,South,Mobile,Social,9,195.6,5,0,0,37.67,1,0,0,3.87,1,2,1
5168,33,Female,West,Desktop,Social,8,191.0,4,0,3,46.21,1,1,0,5.0,23,8,1
5169,27,Female,North,Desktop,Search,10,130.4,6,0,1,46.59,1,0,1,2.88,1,7,1
5170,23,Male,West,Mobile,Direct,7,128.5,1,1,3,40.38,0,0,0,3.44,3,3,0
5171,38,Male,West,Desktop,Ad,9,164.6,9,1,1,151.06,0,1,0,,16,4,1
5172,21,Male,Central,Mobile,Search,13,305.5,3,3,2,31.13,0,0,0,4.53,55,6,1
5173,30,Male,East,Desktop,Search,5,233.4,4,3,0,63.14,1,1,0,,3,5,1
5174,24,Male,North,Desktop,Direct,9,297.6,3,1,1,112.76,1,0,1,4.27,1,2,1
5175,41,Female,North,Desktop,Search,14,97.4,3,0,2,82.29,0,1,0,3.08,7,5,0
5176,55,Female,West,Mobile,Search,8,78.3,5,0,1,57.59,0,0,1,2.94,10,6,0
5177,21,Male,Central,Mobile,Email,10,98.4,6,3,3,20.01,0,1,0,3.64,18,5,1
5178,16,Male,West,Mobile,Search,8,95.8,7,3,2,24.91,1,0,0,3.24,28,4,0
5179,34,Female,North,Mobile,Search,3,163.1,1,2,2,27.97,1,1,0,4.39,9,2,1
5180,35,Other,Central,Desktop,Ad,11,68.4,3,2,3,137.72,0,1,1,3.55,18,5,1
5181,37,Female,Central,Mobile,Search,9,24.4,5,1,0,142.27,0,0,0,4.54,3,2,0
5182,30,Female,East,Mobile,Ad,9,147.8,7,1,2,125.45,1,1,1,3.68,40,3,1
5183,33,Female,East,Mobile,Search,8,51.0,6,2,1,37.43,0,0,0,3.76,7,4,0
5184,39,Female,West,Mobile,Direct,19,122.6,3,1,3,94.25,1,1,0,3.16,2,4,1
5185,46,Male,West,Desktop,Social,10,257.5,4,4,2,30.21,0,1,0,2.9,7,4,1
5186,16,Male,Central,Mobile,Search,12,334.2,6,0,1,36.34,0,1,1,4.63,3,4,1
5187,31,Female,North,Desktop,Direct,6,140.0,7,4,1,9.88,0,0,1,3.63,6,4,1
5188,37,Male,East,Mobile,Ad,9,51.5,8,0,0,32.17,1,1,0,3.9,22,3,0
5189,25,Male,West,Desktop,Search,13,221.8,9,0,1,15.33,0,0,0,3.99,2,3,1
5190,54,Male,Central,Tablet,Direct,16,73.6,5,1,2,101.2,1,0,0,,1,4,0
5191,28,Male,Central,Desktop,Social,5,42.4,4,0,0,18.13,0,1,1,3.03,2,5,0
5192,35,Female,Central,Desktop,Direct,10,191.2,3,2,2,80.0,1,0,1,3.58,8,4,1
5193,41,Male,East,Mobile,Direct,8,40.5,3,1,2,26.88,1,0,1,4.59,2,2,0
5194,28,Female,Central,Tablet,Search,7,334.1,2,1,3,99.34,0,1,0,3.6,22,5,1
5195,16,Male,East,Desktop,Search,7,115.7,2,0,0,44.24,0,1,0,3.75,17,5,1
5196,30,Female,East,Tablet,Social,9,120.4,9,0,1,90.61,0,1,0,3.55,37,8,1
5197,46,Male,South,Desktop,Ad,12,155.1,3,2,4,43.05,0,1,0,,43,6,0
5198,31,Male,West,Desktop,Social,8,127.4,2,1,2,46.44,0,0,0,4.42,7,9,1
5199,26,Female,Central,Mobile,Email,5,173.7,6,1,0,63.77,0,0,0,4.96,12,5,1
5200,45,Female,South,Mobile,Search,9,110.4,2,2,2,16.43,0,1,1,3.52,18,6,1
5201,31,Male,North,Mobile,Direct,11,84.8,9,0,1,26.22,1,1,1,4.92,16,2,1
5202,29,Male,West,Desktop,Email,6,262.7,6,2,0,33.71,1,1,0,3.88,1,3,1
5203,37,Female,West,Mobile,Direct,10,27.4,4,2,4,13.31,0,0,0,3.91,11,6,0
5204,43,Male,Central,Desktop,Ad,15,169.1,7,1,1,123.36,0,1,0,3.02,11,4,1
5205,61,Female,South,Mobile,Search,13,142.0,5,0,1,73.67,0,0,0,4.26,7,4,0
5206,44,Female,North,Mobile,Search,8,112.1,12,1,0,27.82,1,0,0,4.53,6,4,1
5207,48,Female,East,Desktop,Ad,8,143.3,8,0,2,34.02,0,0,0,2.81,10,4,1
5208,29,Female,North,Desktop,Search,13,60.4,7,1,0,57.37,1,1,0,3.85,4,6,1
5209,24,Male,South,Desktop,Direct,7,296.9,5,2,2,28.86,1,0,0,3.67,24,4,1
5210,36,Other,North,Mobile,Direct,6,182.1,10,2,2,54.87,1,0,0,3.12,8,5,0
5211,36,Female,South,Mobile,Email,12,126.4,5,1,0,55.77,0,0,1,4.42,54,6,0
5212,23,Male,North,Mobile,Search,12,402.9,2,2,3,12.58,0,0,0,3.78,4,4,1
5213,33,Female,Central,Mobile,Search,7,178.1,4,0,1,29.47,1,1,1,3.76,12,3,1
5214,39,Male,South,Mobile,Email,10,278.4,7,0,2,37.66,0,0,0,3.56,8,4,1
5215,39,Female,East,Mobile,Search,8,14.6,5,1,1,27.0,1,0,0,4.98,10,2,0
5216,41,Male,Central,Mobile,Email,8,71.5,7,1,1,72.6,1,1,0,,17,3,0
5217,38,Male,West,Desktop,Social,10,113.5,2,3,2,20.87,1,0,0,3.83,11,5,1
5218,29,Female,East,Mobile,Social,7,88.5,5,1,0,2.15,0,0,0,3.11,9,2,0
5219,29,Male,West,Mobile,Social,11,57.2,5,1,0,109.9,1,1,0,3.18,21,3,0
5220,22,Female,Central,Mobile,Ad,8,185.1,6,0,0,49.34,0,0,0,4.16,32,7,0
5221,55,Female,Central,Tablet,Social,10,45.6,5,2,2,42.44,1,1,0,2.7,2,2,1
5222,35,Female,West,Mobile,Email,8,223.1,3,1,1,8.5,0,0,0,4.66,20,2,1
5223,33,Female,Central,Mobile,Ad,10,79.6,6,2,1,55.44,0,0,0,5.0,1,4,0
5224,25,Female,East,Mobile,Email,12,187.4,5,2,2,56.1,1,0,0,4.34,3,6,1
5225,67,Female,South,Desktop,Ad,11,459.1,5,2,1,49.48,0,1,1,1.78,7,3,1
5226,23,Female,Central,Desktop,Search,10,83.5,5,1,0,20.0,0,0,0,3.19,1,2,1
5227,30,Female,East,Desktop,Direct,15,18.8,3,1,2,100.32,1,1,0,3.36,2,2,0
5228,40,Male,Central,Mobile,Social,11,125.4,6,0,2,69.6,1,1,0,3.75,23,6,1
5229,42,Male,North,Desktop,Direct,9,39.1,4,2,1,17.5,1,0,1,3.62,6,6,1
5230,46,Female,South,Desktop,Ad,8,123.6,5,2,0,31.09,0,0,0,3.53,6,2,1
5231,55,Female,Central,Desktop,Search,4,167.7,3,0,2,59.15,0,0,0,3.62,36,4,1
5232,41,Female,South,Desktop,Social,4,131.1,6,2,0,97.93,0,0,1,4.67,29,4,0
5233,23,Male,Central,Mobile,Direct,4,55.0,4,2,2,100.44,0,0,1,4.36,15,5,0
5234,32,Male,Central,Mobile,Search,7,119.4,4,1,3,21.71,0,0,1,4.47,14,6,1
5235,38,Female,Central,Desktop,Direct,13,46.5,3,2,2,,0,0,0,4.44,1,1,0
5236,58,Female,East,Desktop,Search,3,147.4,5,2,2,30.74,1,0,0,4.51,11,4,0
5237,20,Female,West,Mobile,Ad,10,75.3,6,0,2,76.3,0,0,0,4.64,2,6,1
5238,48,Female,Central,Mobile,Search,9,162.9,6,2,4,23.97,0,1,0,3.37,4,5,1
5239,37,Male,West,Desktop,Email,7,128.9,6,1,3,4.73,1,0,0,4.68,17,3,1
5240,44,Male,West,Mobile,Search,9,242.9,3,3,0,43.45,0,0,0,2.82,0,6,1
5241,34,Female,Central,Mobile,Search,4,98.9,4,0,2,78.65,0,1,0,4.27,2,4,1
5242,26,Male,West,Mobile,Social,9,177.2,6,0,0,29.12,0,0,0,3.94,3,6,1
5243,43,Female,Central,Tablet,Social,10,151.7,5,2,1,21.5,0,1,1,4.61,7,5,1
5244,42,Female,North,Tablet,Search,10,194.2,10,0,0,45.73,0,0,1,4.45,5,5,0
5245,46,Male,North,Mobile,Ad,3,50.1,7,1,0,,1,0,0,2.96,11,7,1
5246,35,Male,East,Desktop,Search,10,146.1,4,2,1,64.81,0,0,0,3.46,29,2,0
5247,28,Female,South,Mobile,Direct,9,121.0,5,0,1,75.31,1,1,0,3.79,4,4,1
5248,18,Female,West,Mobile,Social,14,125.0,6,2,3,31.37,0,0,0,4.77,12,3,1
5249,44,Male,North,Desktop,Social,9,287.1,6,1,0,44.92,0,0,0,4.32,7,5,1
5250,40,Male,Central,Mobile,Search,4,508.8,3,3,2,11.18,0,1,0,3.22,48,4,1
5251,24,Female,South,Mobile,Email,10,136.1,2,1,1,24.37,1,1,0,3.8,31,1,1
5252,29,Female,East,Desktop,Social,11,139.5,7,0,2,17.89,0,1,0,4.78,10,7,1
5253,30,Female,South,Mobile,Search,12,201.1,5,2,4,10.66,0,1,1,2.63,15,6,1
5254,19,Male,East,Mobile,Search,11,125.7,7,1,1,38.96,0,0,0,3.77,4,4,1
5255,26,Male,North,Desktop,Search,13,277.0,5,0,2,55.71,0,0,1,3.8,10,3,0
5256,23,Female,North,Desktop,Search,7,179.2,7,0,2,8.93,1,0,0,3.64,23,5,1
5257,30,Male,West,Mobile,Search,7,133.7,6,1,3,19.52,1,0,0,3.59,2,6,1
5258,27,Male,North,Mobile,Search,8,182.4,6,1,1,82.19,0,0,1,3.16,6,6,1
5259,17,Female,South,Desktop,Email,7,144.0,3,1,3,32.72,0,0,0,3.57,40,7,1
5260,57,Female,West,Tablet,Social,8,304.7,3,0,0,53.93,0,0,1,4.68,2,7,1
5261,49,Male,North,Mobile,Social,7,135.5,5,2,1,38.34,1,1,0,3.99,6,3,1
5262,26,Male,East,Tablet,Search,8,123.9,6,2,0,78.29,1,0,0,3.74,3,3,1
5263,38,Male,North,Desktop,Email,11,334.4,4,0,4,9.2,0,0,0,4.24,3,3,1
5264,40,Male,South,Desktop,Social,8,129.0,4,0,1,81.26,1,1,1,4.1,9,5,1
5265,48,Female,West,Mobile,Email,13,246.1,5,1,1,13.54,1,0,0,2.47,10,6,1
5266,26,Female,North,Mobile,Direct,12,324.5,7,1,1,63.03,0,1,0,4.36,15,1,1
5267,47,Male,Central,Mobile,Email,10,140.6,4,0,1,91.81,1,1,0,4.64,71,6,0
5268,29,Female,Central,Mobile,Search,11,101.8,3,1,1,25.32,0,0,0,4.86,48,2,0
5269,20,Male,North,Tablet,Social,12,226.4,3,1,0,97.62,0,0,1,3.87,21,4,1
5270,43,Male,Central,Mobile,Search,7,194.3,5,1,3,26.6,0,0,1,3.74,37,3,1
5271,49,Male,South,Desktop,Ad,7,332.2,7,1,2,54.94,0,0,0,3.21,48,5,1
5272,63,Female,North,Mobile,Direct,5,87.9,5,0,1,13.58,1,0,1,4.36,0,4,1
5273,22,Male,North,Desktop,Social,4,254.3,5,2,2,34.42,0,1,0,4.16,17,4,1
5274,43,Male,South,Mobile,Ad,19,181.3,4,0,1,,0,0,1,3.33,5,2,1
5275,30,Male,West,Mobile,Social,5,104.0,4,0,0,27.71,0,0,1,3.86,3,4,0
5276,44,Male,South,Mobile,Social,6,135.0,8,3,4,71.6,0,0,0,4.59,0,6,0
5277,19,Female,Central,Desktop,Search,3,111.3,5,0,1,26.51,0,1,0,4.37,15,6,0
5278,21,Female,West,Mobile,Social,7,80.8,8,0,0,38.62,0,0,0,4.2,19,2,0
5279,26,Female,South,Mobile,Ad,11,78.5,4,1,2,107.27,1,0,0,3.86,13,3,0
5280,36,Female,West,Mobile,Ad,12,162.1,7,2,5,60.2,1,1,0,4.54,11,3,1
5281,28,Male,Central,Tablet,Email,7,28.1,3,0,2,15.15,1,0,0,4.0,12,7,0
5282,42,Male,North,Desktop,Social,8,53.3,6,2,1,2.75,0,0,0,3.87,12,4,0
5283,46,Male,South,Desktop,Email,10,78.3,9,3,1,25.65,0,0,0,3.72,3,5,1
5284,42,Male,East,Desktop,Direct,14,309.4,9,2,0,9.12,1,1,0,2.84,25,3,1
5285,53,Female,East,Mobile,Social,8,307.4,2,1,0,8.92,0,1,0,3.06,18,5,1
5286,40,Other,East,Desktop,Social,11,310.0,3,2,1,,0,0,0,4.53,3,4,1
5287,22,Female,South,Mobile,Email,11,261.5,9,0,1,29.73,1,0,0,3.12,10,2,1
5288,50,Female,West,Mobile,Ad,12,297.2,2,0,0,85.87,1,0,1,4.54,9,7,1
5289,28,Male,West,Desktop,Direct,9,250.4,3,1,2,56.56,0,1,0,3.6,5,5,1
5290,45,Male,East,Desktop,Search,7,286.3,8,0,2,78.26,0,0,0,4.85,15,3,1
5291,52,Male,North,Mobile,Search,11,363.9,6,0,2,96.01,0,0,0,3.84,31,2,1
5292,40,Female,East,Mobile,Ad,8,124.8,4,0,2,75.19,0,0,0,4.01,16,6,1
5293,19,Male,South,Desktop,Direct,7,298.1,7,2,0,31.36,0,0,1,3.26,5,7,1
5294,25,Female,East,Desktop,Social,5,183.8,3,1,1,41.87,0,0,0,3.19,1,5,1
5295,50,Female,Central,Mobile,Email,7,31.5,7,2,2,41.8,0,1,0,2.74,1,3,1
5296,33,Male,East,Mobile,Ad,7,264.9,0,1,3,41.09,0,0,0,3.15,7,4,1
5297,36,Male,North,Desktop,Ad,5,105.1,5,2,3,41.72,0,0,0,3.84,14,3,0
5298,43,Male,East,Desktop,Direct,10,842.5,4,6,2,25.65,0,0,1,3.49,42,2,1
5299,43,Male,Central,Tablet,Search,4,60.0,7,1,1,21.49,1,1,0,,9,4,0
5300,38,Male,West,Mobile,Direct,7,78.5,7,0,4,99.66,1,1,0,,21,7,1
5301,33,Male,East,Mobile,Search,3,368.2,5,0,1,88.52,1,1,1,5.0,0,6,1
5302,32,Male,South,Mobile,Ad,6,65.5,1,3,0,137.42,0,0,0,3.57,15,4,1
5303,44,Male,East,Desktop,Search,11,317.9,3,3,4,16.08,1,0,0,2.23,5,6,1
5304,41,Other,East,Mobile,Email,14,65.5,5,1,1,89.7,1,1,1,3.68,34,5,1
5305,32,Other,Central,Mobile,Email,13,162.7,4,2,1,14.52,1,1,0,3.72,9,3,1
5306,47,Female,West,Mobile,Direct,14,78.0,6,1,1,12.33,1,1,0,4.1,19,2,0
5307,34,Male,West,Desktop,Email,7,136.4,2,3,1,29.72,0,0,0,4.01,10,5,0
5308,26,Male,East,Mobile,Search,12,105.3,7,0,2,,0,0,0,4.1,9,4,1
5309,27,Female,South,Desktop,Direct,11,127.3,7,2,2,10.14,0,0,0,3.8,0,4,1
5310,24,Male,West,Desktop,Social,9,231.2,6,1,2,37.13,0,0,0,3.67,15,5,1
5311,32,Female,East,Desktop,Social,9,27.1,3,0,0,71.44,0,0,0,3.47,2,3,0
5312,49,Male,Central,Mobile,Ad,10,265.0,6,1,0,47.56,1,0,1,3.73,24,2,1
5313,26,Male,East,Tablet,Email,10,208.7,4,0,1,24.7,0,0,1,3.61,16,3,1
5314,37,Female,North,Mobile,Direct,7,382.7,6,1,2,25.52,0,0,0,4.49,21,5,1
5315,28,Female,West,Mobile,Social,13,242.5,4,0,4,44.57,0,0,0,4.69,29,3,1
5316,32,Male,North,Tablet,Direct,3,178.2,5,0,2,48.07,0,0,0,3.37,12,4,1
5317,18,Female,South,Mobile,Direct,8,119.8,6,1,1,,0,1,0,4.67,6,5,1
5318,33,Female,South,Mobile,Email,11,756.1,4,0,0,95.03,0,0,0,4.96,7,3,1
5319,33,Female,West,Mobile,Ad,8,131.0,8,0,4,75.41,1,0,1,3.92,3,3,1
5320,41,Male,East,Mobile,Social,11,284.9,4,2,0,28.06,0,1,1,4.87,1,3,1
5321,37,Male,North,Desktop,Direct,7,190.8,7,1,0,27.37,1,0,0,5.0,29,4,1
