CustomerID,Age,Gender,AnnualIncome,TotalSpending,PurchaseFrequency,AverageOrderValue,DaysSinceLastPurchase,WebsiteVisits,DiscountUsage,CustomerRating,ProductCategory,PurchaseLikelihood
100348,20,Male,1089039.01,6292.97,6,2166.09,11,18.0,33.51,3.94,Books,0
100387,30,Female,662257.97,10884.52,5,2457.87,31,42.0,18.13,4.81,Fashion,1
100001,38,Female,1065433.92,101378.04,21,3367.42,10,34.0,6.85,4.27,Fashion,1
100361,21,Female,410958.95,13351.59,3,2038.47,16,24.0,40.56,4.25,Fashion,0
100895,27,Male,892234.9,39567.56,16,1604.56,100,12.0,40.43,2.73,Books,0
100829,37,Female,1307171.85,48640.46,17,2403.4,81,8.0,42.75,2.13,Fashion,0
101416,44,Male,419282.21,3610.1,2,1734.89,101,1.0,5.91,3.38,Home & Kitchen,0
100476,25,Female,974020.37,11765.05,5,1249.99,11,27.0,34.65,3.64,Sports,0
101281,43,Male,616351.12,3687.28,4,1913.9,172,6.0,6.97,3.6,Fashion,1
100058,38,Female,1146209.03,64616.4,32,3196.8,3,23.0,15.92,4.36,Electronics,1
100638,38,Female,602749.35,29625.38,15,1123.17,24,20.0,48.79,4.07,Sports,1
101331,41,Male,598248.47,2164.51,0,1402.44,243,0.0,12.99,3.43,Books,0
101054,35,Female,1143975.65,31979.63,16,2564.34,89,8.0,20.4,2.26,Electronics,0
101371,49,Male,492795.6,1362.32,5,1576.49,182,7.0,27.92,3.32,Sports,0
100173,18,Female,1149737.04,114154.55,25,3822.23,8,30.0,12.54,4.54,Electronics,1
100451,18,Male,1034453.18,3088.11,4,2456.59,10,14.0,10.53,4.55,Beauty,1
100126,35,Female,1453055.14,94099.46,30,3889.24,11,28.0,8.47,4.51,Fashion,1
101180,26,Male,416968.57,907.96,2,1079.17,67,0.0,10.46,2.53,Electronics,0
100531,45,Male,528861.11,21932.35,15,1563.69,24,43.0,62.48,3.34,Beauty,1
100858,49,Female,820631.39,54087.75,21,2551.1,75,10.0,38.29,3.4,Books,1
100714,23,Female,811973.59,26962.56,18,507.76,11,18.0,73.37,3.8,Fashion,0
100091,30,Female,1179945.48,93497.12,36,2852.62,6,45.0,10.84,4.98,Sports,1
101451,26,Male,574383.54,2325.97,1,1347.52,143,0.0,23.65,4.16,Beauty,0
100182,37,Male,1087836.91,96549.47,20,4108.16,3,34.0,20.21,4.06,Electronics,1
100876,53,Male,1149649.1,64357.77,12,1817.15,97,3.0,31.51,4.72,Fashion,0
101031,34,Female,945068.61,43329.46,10,2820.73,120,7.0,29.06,3.86,Home & Kitchen,1
100787,27,Male,568373.64,22867.71,9,1827.42,25,35.0,55.12,3.85,Fashion,0
100415,33,Male,404707.27,11565.69,4,1153.62,14,15.0,21.03,,Home & Kitchen,0
100252,21,Female,765324.84,12714.8,6,2366.0,14,39.0,25.0,3.41,Electronics,1
100070,31,Male,1148522.5,98492.79,26,2114.02,9,35.0,10.77,4.65,Electronics,1
100804,41,Male,450243.11,19787.49,10,1251.21,23,8.0,73.5,3.54,Beauty,1
100132,27,Female,1371495.53,87270.47,32,3403.71,3,31.0,10.55,3.75,Home & Kitchen,1
100301,36,Female,831678.5,10359.09,4,2724.75,1,22.0,17.27,4.19,Fashion,1
101430,42,Female,376069.83,7077.56,1,1147.22,91,3.0,2.96,4.37,Fashion,0
100327,32,Male,519989.15,7166.94,4,1420.71,3,9.0,23.99,3.7,Books,0
101465,39,Male,545894.11,4867.84,0,701.25,115,6.0,27.04,4.37,Fashion,0
101114,52,Female,582012.04,48881.33,21,2925.61,62,14.0,24.15,3.21,Books,1
100500,22,Female,864059.67,7278.42,3,1648.04,0,0.0,36.95,3.22,Fashion,0
101378,37,Female,355000.51,1662.41,3,1414.86,176,2.0,22.8,2.99,Books,0
100833,51,Male,942935.65,57312.63,21,2801.24,98,3.0,27.53,3.43,Electronics,1
100365,25,Female,618622.95,6686.99,5,2225.35,5,34.0,19.1,4.33,Fashion,0
100496,31,Male,1199686.1,8201.67,7,1673.66,13,40.0,29.31,4.27,Electronics,1
101395,34,Male,555458.28,4142.95,0,200.0,138,2.0,25.16,4.5,Home & Kitchen,0
100339,34,Male,889173.93,7689.14,2,1939.01,12,33.0,27.65,3.94,Fashion,1
100422,26,Female,569664.98,7576.66,7,2355.89,16,31.0,25.62,4.15,Fashion,1
100165,47,Male,846226.45,90264.63,32,3042.21,0,43.0,13.72,4.06,Books,1
100029,35,Female,1224499.57,132199.34,25,3920.25,13,39.0,15.86,3.92,Electronics,1
100517,24,Male,494907.27,6317.87,6,1967.73,14,9.0,1.15,4.17,Home & Kitchen,0
100194,22,Female,630018.9,116104.38,35,3200.27,0,50.0,8.55,4.72,Electronics,1
101328,52,Female,340676.55,3267.66,5,712.23,129,13.0,0.0,2.72,Fashion,0
101362,51,Female,185366.62,4479.78,0,1443.47,161,2.0,12.56,2.5,Home & Kitchen,0
100946,33,Female,1215320.41,50328.69,18,2845.76,129,7.0,25.13,3.67,Fashion,0
101361,29,Female,650737.44,2573.94,0,781.62,111,7.0,16.07,2.99,Fashion,1
100170,29,Male,1430326.01,98008.11,29,3260.31,8,52.0,6.45,4.66,Fashion,1
100168,38,Female,1104786.94,70133.52,27,2623.11,9,54.0,17.05,4.59,Beauty,1
100653,29,Male,610873.61,22095.31,10,1348.55,36,25.0,65.83,4.36,Fashion,1
100174,37,Male,978192.86,43832.63,32,2761.09,1,30.0,5.51,4.99,Beauty,1
100519,37,Male,535357.95,10134.13,6,2512.05,10,35.0,25.09,4.03,Fashion,1
101214,38,Male,311526.34,2749.78,0,1582.97,125,2.0,23.79,2.42,Books,1
101401,18,Female,235668.31,6579.46,2,1593.17,126,6.0,44.97,3.18,Books,0
100913,33,Female,774008.38,46818.71,15,3513.91,77,7.0,1.97,4.51,Fashion,0
100492,23,Male,176373.36,8475.35,3,,26,29.0,20.0,3.97,Fashion,1
100954,41,Female,1345047.26,30870.21,9,2843.67,85,8.0,49.35,2.81,Home & Kitchen,0
100074,34,Male,742306.22,106294.02,18,2819.24,9,37.0,9.85,4.43,Fashion,1
101253,35,Female,394714.06,5234.73,4,508.75,152,4.0,18.3,2.5,Books,0
100588,24,Female,505045.59,26926.06,10,1028.25,11,37.0,69.61,,Beauty,1
100751,20,Male,617154.44,23093.86,12,1045.81,15,46.0,78.76,3.03,Electronics,1
100658,35,Male,457589.32,29369.38,13,1451.53,37,26.0,78.13,2.53,Fashion,1
100843,40,Male,1007626.6,73561.66,19,2820.49,110,4.0,42.18,4.0,Fashion,1
100235,27,Female,950962.39,5089.85,0,2007.08,14,25.0,37.19,3.02,Home & Kitchen,1
100733,49,Male,535403.33,20448.13,11,1749.03,19,11.0,65.78,3.66,Fashion,0
100215,32,Male,1311289.49,93505.12,38,1205.15,0,36.0,16.21,4.39,Fashion,1
100163,36,Female,1112721.93,108539.33,32,1835.9,2,36.0,8.92,4.2,Fashion,1
100133,42,Female,1527653.34,82013.37,32,3249.87,4,33.0,10.22,4.64,Electronics,1
101312,21,Male,618062.43,2435.04,4,491.43,161,2.0,32.9,3.34,Sports,0
100223,34,Female,1153678.3,117937.58,21,3398.8,8,30.0,4.11,4.9,Home & Kitchen,1
101228,35,Female,622999.16,1211.19,0,1413.92,167,9.0,21.71,3.02,Electronics,0
100935,40,Male,693269.23,46926.21,14,1981.25,98,10.0,38.05,1.65,Sports,1
100186,48,Female,1445363.52,75535.15,33,3415.51,8,33.0,4.78,5.0,Home & Kitchen,1
100042,37,Male,873920.84,100354.85,21,4870.27,0,39.0,7.56,4.26,Home & Kitchen,1
100693,45,Female,659385.54,20405.79,15,458.86,9,33.0,35.37,3.64,Books,1
100109,51,Female,824197.91,88370.87,25,3326.28,5,27.0,15.48,4.62,Beauty,1
100039,48,Female,1320409.94,94934.08,23,4624.6,10,36.0,19.49,4.34,Fashion,1
100569,38,Female,554982.48,32519.14,5,1532.87,15,41.0,64.95,3.33,Beauty,1
100995,45,Female,356454.08,38845.77,15,2942.18,121,11.0,24.25,2.61,Books,0
101343,52,Male,469935.0,5190.25,2,1348.4,249,2.0,17.52,4.34,Home & Kitchen,0
101442,18,Female,493619.37,2475.97,3,1538.35,153,3.0,9.1,3.76,Fashion,1
100484,24,Female,417454.85,3584.02,4,1831.21,20,15.0,32.17,4.09,Electronics,0
100469,26,Female,729551.18,6296.89,4,2575.13,22,13.0,33.27,3.59,Beauty,0
100891,40,Female,858685.84,70117.46,20,1951.63,88,,44.83,3.37,Beauty,1
100948,36,Male,993042.22,32730.76,19,2069.08,70,7.0,44.04,3.3,Electronics,1
100025,45,Male,1105250.96,112079.49,27,3037.38,3,59.0,16.39,3.78,Fashion,1
101010,54,Female,1164982.79,54059.11,30,2501.13,73,5.0,20.09,4.26,Beauty,1
101193,22,Female,246345.19,3664.68,2,1319.26,144,5.0,12.63,2.46,Sports,1
100069,36,Female,1111609.14,67995.03,33,4097.08,6,43.0,7.59,4.72,Fashion,1
100885,21,Male,961375.18,33631.08,9,1906.54,87,16.0,30.94,4.13,Home & Kitchen,0
101355,40,Female,661726.77,4216.82,0,1842.67,141,0.0,15.3,2.13,Home & Kitchen,0
100367,26,Male,940490.25,8881.82,6,1930.43,21,24.0,4.07,3.25,Beauty,1
100506,31,Female,892500.58,8449.03,6,2099.37,16,26.0,32.05,,Fashion,1
100851,32,Female,1044294.48,50721.92,15,1680.53,95,9.0,31.55,3.15,Sports,1
101316,52,Female,415287.29,4915.66,0,,143,3.0,17.31,2.88,Home & Kitchen,0
100384,26,Male,813354.35,15238.59,5,1284.72,12,19.0,30.22,3.91,Fashion,0
100735,36,Female,273712.14,18567.91,21,1356.16,17,26.0,66.64,4.37,Electronics,1
100718,44,Male,337018.43,29792.35,13,1280.53,28,24.0,62.78,3.61,Electronics,1
101336,43,Male,517065.61,3490.4,0,1434.39,179,,11.07,3.82,Home & Kitchen,0
100455,37,Male,788349.35,15270.85,7,3144.0,17,22.0,22.97,3.85,Home & Kitchen,0
100265,18,Male,723920.05,1630.24,6,2676.8,23,23.0,0.0,3.82,Fashion,1
100076,33,Male,929503.94,80362.46,27,3317.25,1,50.0,13.74,,Electronics,1
100915,26,Male,873372.92,51288.06,12,3071.4,99,9.0,25.96,3.65,Sports,1
100233,33,Male,957319.47,7615.12,2,2258.73,9,24.0,19.71,3.24,Home & Kitchen,0
100445,25,Female,678761.18,9589.8,1,2289.42,17,40.0,3.26,3.97,Fashion,1
100396,31,Female,464665.63,6017.21,9,2359.05,7,18.0,24.89,4.07,Electronics,1
100612,18,Female,407396.4,2283.72,20,1312.53,8,24.0,61.13,4.76,Beauty,1
100177,40,Male,1205396.65,105800.48,25,2420.53,1,51.0,15.63,4.75,Fashion,1
100019,40,Male,696821.03,88303.66,23,4136.23,6,45.0,2.37,5.0,Home & Kitchen,1
101311,24,Male,503958.44,5316.18,4,1003.58,150,8.0,23.46,1.93,Books,0
101222,34,Male,392919.04,2742.32,3,1071.81,119,3.0,5.33,3.41,Sports,0
100342,23,Male,468716.84,6183.34,5,1526.8,15,40.0,37.43,4.35,Sports,1
101348,43,Female,510659.93,4088.01,2,725.83,132,5.0,11.75,4.15,Sports,0
100880,48,Female,1472545.57,77400.11,19,3162.97,87,13.0,34.7,2.63,Home & Kitchen,1
100596,36,Male,523296.51,24236.88,18,1143.17,25,39.0,56.17,4.19,Electronics,1
100062,37,Male,1322407.7,95940.34,32,3933.9,3,35.0,0.0,4.87,Books,1
101261,38,Female,455859.68,4437.22,3,1660.04,114,0.0,17.0,1.96,Beauty,0
100273,23,Male,550156.88,13659.69,8,3060.18,2,26.0,12.06,3.65,Fashion,1
101209,42,Female,488760.26,3468.74,0,865.35,114,4.0,9.5,4.21,Home & Kitchen,0
100873,38,Male,1009388.45,70995.19,16,2383.11,114,11.0,26.6,4.22,Fashion,0
101121,42,Female,566204.15,62952.24,18,2600.08,114,8.0,41.77,3.59,Fashion,1
101407,34,Female,422984.61,3463.72,4,1048.04,112,2.0,18.92,2.72,Sports,0
100279,20,Female,945954.84,16743.86,4,1919.98,6,28.0,28.12,4.6,Beauty,0
100037,34,Female,1044757.6,106590.09,24,2871.63,1,64.0,8.14,4.25,Home & Kitchen,1
100663,45,Female,461839.3,26017.84,15,1373.78,18,34.0,85.36,3.88,Beauty,1
101352,25,Male,750197.69,5862.59,2,1237.65,164,9.0,18.29,3.0,Fashion,0
101090,49,Female,501790.51,51829.92,25,2006.14,80,8.0,22.48,2.52,Home & Kitchen,1
100978,42,Female,1028200.72,38414.02,17,3287.41,84,3.0,20.75,3.06,Electronics,1
100739,35,Male,540075.11,24700.62,7,1491.74,26,34.0,53.26,3.53,Electronics,1
100192,38,Male,1251712.65,102180.4,21,2607.31,8,30.0,14.46,4.54,Electronics,1
100920,22,Female,673504.61,52698.63,28,1869.95,104,6.0,35.21,3.27,Beauty,1
100457,22,Male,1121059.49,12133.22,10,2401.48,18,,28.26,4.0,Sports,1
100676,34,Male,530740.26,20198.82,18,1015.41,10,38.0,49.47,4.61,Sports,1
100761,21,Female,618747.69,11495.84,23,1333.27,37,35.0,78.03,2.97,Beauty,1
101353,58,Male,528982.17,7055.960108519697,0,999.69,215,12.0,19.89,2.91,Sports,0
100729,27,Male,465836.63,21724.33,8,1579.83,36,28.0,59.4,3.38,Home & Kitchen,1
100413,33,Male,556392.24,8762.45,2,2315.82,17,46.0,2.51,4.3,Electronics,1
100826,42,Female,1004134.07,46100.09,25,2409.53,70,4.0,17.71,3.45,Electronics,1
100617,34,Female,471854.72,20968.48,17,1309.43,18,40.0,68.05,3.75,Beauty,1
100115,41,Female,962203.57,82014.69,35,3768.7,8,12.0,14.81,4.33,Fashion,1
100418,26,Male,936797.49,5660.81,3,1892.41,2,27.0,32.67,4.34,Electronics,1
101429,32,Male,574311.07,619.27,4,1677.88,95,6.0,4.8,2.62,Beauty,0
100970,45,Male,968770.29,17484.66,17,1916.5,119,10.0,50.98,4.48,Home & Kitchen,1
100605,44,Female,507306.17,16024.26,8,1326.58,15,25.0,62.94,4.39,Beauty,1
101435,45,Male,650062.36,5243.74,1,1010.18,97,3.0,10.89,3.91,Sports,0
100090,27,Female,824102.67,102936.77,17,4108.71,9,34.0,0.48,4.45,Home & Kitchen,1
100849,30,Male,1308505.61,47302.55,24,,80,10.0,50.13,4.0,Sports,1
101146,36,Female,572083.92,2527.49,2,726.82,114,3.0,10.12,2.57,Beauty,0
101434,39,Male,500929.49,1531.81,0,1279.26,156,7.0,0.0,3.02,Books,0
100754,18,Male,707043.18,27827.53,3,1349.2,22,25.0,75.04,3.1,Beauty,0
100499,24,Female,861409.28,13085.23,4,2350.59,12,21.0,27.02,4.29,Sports,0
100012,27,Female,1487483.6,77289.75,26,2985.95,8,50.0,13.16,5.0,Electronics,1
100397,42,Male,830044.48,12407.68,6,1848.22,10,19.0,13.72,4.15,Electronics,0
100285,18,Female,729012.75,9073.71,4,1985.83,16,14.0,20.91,4.24,Electronics,1
100691,20,Female,742185.8,15229.03,12,1207.29,18,40.0,71.54,4.45,Home & Kitchen,1
101231,35,Male,560335.03,6626.37,0,958.13,85,2.0,17.08,3.69,Electronics,1
101404,37,Female,626318.1,4064.14,2,1406.68,110,7.0,5.63,3.47,Fashion,0
100690,30,Female,790851.69,10350.54,11,1369.99,34,24.0,68.82,2.69,Books,0
100852,37,Female,1237275.14,46809.36,24,2750.12,92,13.0,26.91,4.2,Beauty,0
100160,38,Female,874487.11,67625.91,34,4128.8,2,42.0,9.11,4.15,Electronics,1
100896,56,Female,849496.76,54311.5,21,2684.43,111,6.0,13.03,3.81,Electronics,1
101190,27,Male,368979.14,200.0,2,1411.61,175,5.0,3.31,3.39,Sports,0
100258,27,Female,563788.97,12594.45,4,2652.95,7,18.0,25.78,4.43,Fashion,1
100336,24,Male,576633.82,11048.55,4,2357.44,18,28.0,19.67,4.42,Fashion,1
101408,37,Female,469697.52,4385.2,0,915.93,158,1.0,26.96,3.83,Fashion,0
101040,47,Female,1153487.01,47755.95,16,2984.03,80,5.0,22.59,2.5,Sports,1
100516,28,Female,847909.04,5402.27,10,1244.7,8,12.0,10.08,3.5,Sports,0
101016,48,Female,1110969.02,32717.36,19,2852.01,89,9.0,21.31,2.89,Books,1
100769,35,Male,150000.0,23145.51,8,1493.94,21,35.0,59.6,3.56,Electronics,1
101317,18,Female,567227.72,4864.52,2,1803.13,117,1.0,30.48,1.67,Fashion,0
100762,18,Female,537529.97,25028.06,10,1257.03,21,28.0,84.96,3.04,Fashion,1
101103,25,Male,1189541.88,60879.04,21,1916.56,150,6.0,47.23,3.87,Electronics,1
100522,24,Female,619197.71,3815.99,0,,7,41.0,43.34,3.57,Fashion,0
100023,52,Female,611978.05,92830.04,31,2908.14,6,49.0,7.21,4.25,Home & Kitchen,1
100357,25,Female,977804.87,18233.61,4,2019.45,1,27.0,23.27,4.18,Home & Kitchen,1
101272,26,Male,744905.14,4658.72,3,755.43,166,1.0,0.0,2.81,Electronics,0
100341,33,Male,759315.39,6923.36,4,1830.77,19,34.0,7.91,4.37,Home & Kitchen,1
100432,22,Female,773362.81,7354.75,5,2202.33,11,33.0,33.26,3.85,Home & Kitchen,1
100474,33,Female,484723.76,2379.0,4,1202.0,0,21.0,21.23,3.26,Books,1
100218,44,Female,1148526.91,75443.26,31,2790.57,3,36.0,13.23,4.62,Home & Kitchen,1
100912,27,Female,917395.46,51190.89,20,2182.57,108,10.0,43.89,3.98,Home & Kitchen,1
101205,42,Female,713277.15,200.0,1,1012.81,114,,15.89,3.15,Beauty,0
101012,40,Male,636641.15,45369.63,13,2692.23,104,8.0,23.02,1.93,Books,0
101459,39,Female,431427.7,200.0,0,524.98,120,6.0,0.0,4.37,Home & Kitchen,0
100094,28,Male,1509779.2,117080.98,34,3381.61,3,24.0,13.38,4.06,Fashion,1
101009,42,Female,914427.81,60387.79,13,1296.0,81,6.0,10.36,4.35,Sports,1
101071,25,Female,757687.3,44151.08,29,2702.89,60,,6.25,3.79,Fashion,1
100697,21,Male,556685.44,32972.87,8,1155.77,31,25.0,82.02,4.08,Fashion,0
100997,45,Female,669019.67,67598.31,11,1411.08,114,3.0,52.63,2.22,Electronics,0
100154,40,Female,790185.4,119062.25,18,2687.2,7,40.0,16.02,5.0,Home & Kitchen,1
101300,46,Male,456305.86,2378.91,4,1256.63,149,3.0,0.0,3.38,Home & Kitchen,1
101498,18,Male,542549.52,3114.1,5,1119.01,101,9.0,20.0,2.48,Beauty,0
100790,37,Female,421090.12,17279.58,6,1029.9,19,30.0,51.57,3.34,Sports,0
100581,39,Male,588209.67,19455.07,9,1107.81,23,19.0,79.5,3.57,Electronics,1
100704,32,Male,478691.16,19453.62,10,1293.94,31,46.0,89.93,2.83,Beauty,1
101259,22,Female,700948.46,870.79,3,798.2,154,4.0,19.57,3.27,Fashion,0
100488,25,Female,919696.98,10509.71,4,1971.8,1,35.0,28.37,3.37,Fashion,1
100560,27,Male,555474.99,21176.33,17,1163.36,22,34.0,76.49,4.31,Fashion,1
100802,26,Male,794397.78,10919.53,18,1439.6,8,20.0,59.38,3.72,Fashion,1
100513,32,Male,925470.02,11798.64,4,2018.35,21,16.0,22.45,4.61,Electronics,0
100634,38,Female,665370.37,21229.08,17,1176.68,27,28.0,53.74,4.47,Home & Kitchen,1
101111,46,Female,941653.49,52717.12,11,1916.31,86,9.0,36.12,3.81,Home & Kitchen,1
101472,35,Female,312830.7,2531.91,2,,119,1.0,13.05,2.86,Sports,0
100791,27,Male,706758.42,35930.21,22,651.59,21,56.0,73.75,3.61,Sports,1
100117,31,Male,820095.64,110428.78,25,2062.42,6,50.0,8.83,,Beauty,1
100741,18,Female,578191.27,24834.06,11,1756.88,17,41.0,50.71,3.68,Fashion,1
101082,28,Male,439500.84,57688.68,11,3434.4,128,9.0,43.01,,Beauty,1
100831,45,Female,929369.87,41124.67,29,2406.48,83,9.0,37.06,4.07,Sports,1
100120,35,Female,1228984.8,82919.75,27,3730.76,2,29.0,13.4,3.97,Books,1
100657,28,Female,728571.25,18199.93,8,1193.08,34,30.0,65.68,2.84,Fashion,1
100636,32,Male,524311.55,23821.2,14,1720.33,45,25.0,65.35,3.64,Electronics,1
100370,28,Male,650449.52,13051.44,2,2085.6,1,30.0,23.01,3.15,Beauty,0
100269,35,Female,466251.79,5320.42,0,2848.72,26,24.0,12.61,5.0,Fashion,1
100656,26,Male,637258.5,26034.1,8,2039.07,18,39.0,56.15,2.59,Electronics,1
100936,37,Male,1011576.47,59522.91,12,1955.66,116,9.0,29.46,2.84,Fashion,0
100823,28,Female,455370.47,28309.07,20,1017.1,11,24.0,60.84,2.51,Beauty,1
100867,18,Female,770151.17,43046.44,25,2585.98,58,4.0,9.86,4.05,Home & Kitchen,0
100047,38,Male,1569198.95,84741.71,22,3302.36,9,31.0,0.0,4.57,Home & Kitchen,1
101291,45,Female,536112.19,6889.16,3,1467.08,62,3.0,0.0,2.59,Home & Kitchen,0
100992,36,Male,735487.28,25370.04,8,2987.56,122,16.0,20.29,4.32,Sports,1
100877,43,Male,845458.47,69407.25,13,2650.08,121,9.0,26.69,2.97,Sports,1
100774,33,Male,867520.46,23423.9,14,1295.36,10,43.0,90.57,3.93,Sports,1
101500,33,Male,396599.79,4259.81,2,1459.34,192,5.0,4.31,2.88,Beauty,0
100005,29,Male,1252919.07,112754.97,31,3736.6,9,38.0,6.26,3.9,Electronics,1
101004,45,Male,1278059.75,51839.17,20,1388.84,75,3.0,5.82,3.3,Home & Kitchen,1
101302,35,Female,453126.22,4007.57,2,1119.27,159,0.0,10.21,2.15,Electronics,0
100264,25,Female,737822.24,15640.51,7,2178.35,20,26.0,11.63,3.79,Books,1
101334,52,Male,586689.34,3046.81,1,1334.75,157,1.0,17.99,4.73,Books,0
101443,18,Male,622773.38,1094.6,1,324.48,94,6.0,2.28,2.83,Electronics,0
100444,32,Female,445096.18,11068.98,4,2046.51,27,11.0,25.95,3.19,Beauty,0
101003,34,Female,902149.52,28323.95,17,2189.6,110,2.0,32.03,3.57,Sports,1
101078,42,Female,820484.48,57451.4,24,3256.18,122,10.0,42.9,2.81,Beauty,1
100838,40,Female,1377662.43,59167.94,15,2612.98,159,7.0,34.22,2.78,Electronics,1
101340,45,Female,185441.42,3886.76,2,944.35,219,2.0,17.11,3.19,Electronics,0
100305,30,Male,590359.94,6109.06,4,1719.85,27,29.0,7.98,4.28,Books,1
101175,33,Male,297354.11,2998.38,3,482.15,254,5.0,16.12,2.22,Fashion,0
100314,26,Male,714455.79,5187.28,2,2706.08,8,33.0,23.13,3.66,Beauty,0
100150,33,Female,1383442.52,115071.33,27,4599.95,6,60.0,8.55,4.88,Electronics,1
100575,32,Male,617683.9,21311.65,19,1244.2,25,28.0,81.71,4.82,Beauty,1
100051,55,Male,1114804.61,108485.61,23,3131.09,6,66.0,3.36,5.0,Fashion,1
101415,48,Male,424482.29,2759.38,0,1344.44,94,0.0,15.63,1.74,Books,0
100727,43,Female,531138.06,30633.74,10,1972.97,9,28.0,72.04,4.97,Fashion,1
100834,45,Male,1159437.89,51149.69,16,2988.94,70,6.0,48.05,2.96,Electronics,0
101116,38,Female,1406899.75,51789.85,18,2561.2,130,12.0,25.21,2.15,Home & Kitchen,1
100471,22,Male,525854.45,7793.95,3,2258.03,7,21.0,31.41,3.26,Home & Kitchen,0
100972,37,Female,1276187.25,58903.06,17,2987.9,79,8.0,36.57,2.51,Fashion,0
100654,47,Male,228785.37,26363.86,13,1241.44,12,33.0,98.06,3.41,Fashion,1
100400,28,Female,668890.11,11895.33,9,2679.92,7,17.0,25.62,4.05,Books,0
100512,31,Male,689776.26,9737.85,1,1735.22,0,16.0,15.34,4.39,Fashion,0
100321,32,Female,648911.96,3520.23,6,596.18,16,27.0,14.1,3.51,Fashion,1
100020,18,Female,1146613.58,61617.35,25,2736.91,12,37.0,8.09,4.63,Home & Kitchen,1
100685,29,Male,403458.14,15893.9,13,,17,42.0,60.22,4.72,Fashion,1
100036,30,Male,901781.79,91169.34,19,3234.48,0,39.0,10.25,4.71,Electronics,1
100903,35,Male,1366585.01,86704.38,15,2980.28,49,5.0,29.36,3.48,Sports,1
100828,31,Female,837148.96,49597.14,18,2502.65,126,6.0,34.57,2.04,Electronics,1
101345,26,Male,596499.97,2885.09,4,1286.53,196,5.0,13.87,3.26,Beauty,0
100408,22,Male,666036.06,5574.41,2,1963.79,21,19.0,26.88,3.67,Books,0
100921,52,Female,716392.27,58514.58,14,3351.34,115,7.0,16.91,1.75,Fashion,1
100538,39,Male,934847.74,24796.29,20,1393.14,8,20.0,71.87,2.78,Fashion,1
100759,43,Male,578717.61,29030.37,22,1091.22,39,39.0,62.51,3.13,Electronics,1
101063,37,Male,1118019.16,34280.19,14,1978.43,120,1.0,49.41,3.06,Beauty,1
100246,31,Male,692196.1,8920.98,3,2007.19,9,26.0,22.27,4.72,Electronics,0
101128,37,Female,599469.39,4319.56,3,1124.47,140,0.0,5.85,2.67,Books,0
100785,32,Female,539948.49,19170.44,8,984.97,15,29.0,63.13,2.74,Fashion,1
100490,24,Female,800854.15,9290.22,5,2841.15,3,24.0,18.59,4.02,Fashion,1
100155,41,Female,856613.45,122394.18,29,2506.62,6,33.0,15.34,3.77,Electronics,1
100962,44,Female,1162579.34,50341.36,19,3081.29,55,4.0,49.04,1.58,Home & Kitchen,1
100854,36,Female,1331558.48,59751.98,12,3095.79,114,16.0,30.14,3.6,Electronics,0
100626,36,Female,316084.63,18679.54,16,1095.03,27,33.0,66.26,3.92,Electronics,1
100686,27,Male,710752.06,21219.26,7,1351.63,20,42.0,66.21,2.46,Sports,1
100570,40,Male,408141.76,12564.03,11,1118.3,19,19.0,54.18,4.87,Electronics,0
101427,31,Female,648198.73,3626.33,0,694.48,111,,11.61,3.21,Books,0
100018,39,Female,2063182.87,114764.05,36,3339.38,6,28.0,1.0,4.57,Electronics,1
100128,27,Female,973806.27,86785.83,25,2802.37,0,48.0,17.54,3.89,Beauty,1
100928,35,Female,410338.67,42107.98,22,1839.35,97,11.0,41.05,4.39,Electronics,1
100981,55,Male,982086.93,46120.84,22,2423.18,104,8.0,12.89,3.09,Beauty,1
101470,19,Female,369133.4,2399.54,3,1675.63,146,4.0,0.0,3.63,Fashion,0
100191,39,Female,1036261.05,67732.55,21,,6,51.0,0.0,3.94,Sports,1
101140,53,Female,334778.79,5699.95,1,1117.37,86,1.0,15.16,2.78,Home & Kitchen,0
100993,42,Male,908658.27,64509.93,29,1104.17,103,2.0,31.82,3.37,Fashion,1
101464,34,Male,760675.7,811.56,1,1620.26,86,6.0,35.14,2.18,Home & Kitchen,0
101252,34,Male,487487.85,742.0,2,992.1,150,9.0,19.03,3.6,Home & Kitchen,0
100607,25,Female,795562.36,17120.69,10,1179.4,9,33.0,71.75,4.4,Beauty,1
100181,26,Male,1408952.91,91930.31,31,4032.35,10,28.0,13.13,5.0,Electronics,1
100302,32,Male,626122.65,10498.65,5,1960.0,1,29.0,16.66,5.0,Electronics,1
100497,26,Male,628384.11,11307.58,2,2499.17,13,15.0,42.87,3.79,Books,0
101315,39,Female,605047.08,4044.94,0,1202.54,163,4.0,7.39,3.63,Books,0
101256,44,Male,452096.79,6782.05,2,1132.29,233,5.0,12.86,2.38,Electronics,0
101238,33,Female,415344.46,2852.55,2,1708.24,190,0.0,9.67,3.78,Electronics,0
100518,26,Female,697670.89,14835.4,5,1038.0,15,42.0,27.82,4.83,Sports,1
101070,34,Female,1260372.23,40950.63,11,2434.81,82,0.0,34.63,3.68,Electronics,1
100477,28,Male,627285.34,8925.29,6,2609.89,0,31.0,13.81,4.88,Beauty,1
100158,35,Male,1149328.93,89306.34,29,2937.13,6,44.0,9.25,3.37,Fashion,1
101196,44,Female,236094.1,2493.39,3,1530.37,145,6.0,18.65,3.0,Books,0
