User_ID,Product_ID,Product_Category,Rating,Price,Purchase_Status,Number_of_Views,Cart_Status,Time_Spent,Previous_Purchases
2555,5027,Fashion,4.0,27.78,0,8,0,0.2,4
1202,5968,Books,3.0,11.54,0,4,1,5.02,5
1209,5649,Beauty,4.0,8.78,0,8,1,4.02,3
1546,5287,Beauty,4.0,15.71,0,6,1,3.81,5
2688,5200,Sports,2.0,39.06,0,3,0,3.81,4
2054,5095,Beauty,5.0,36.22,1,7,1,4.13,7
2952,5961,Electronics,3.0,40.59,1,8,1,3.49,3
2745,6027,Books,3.0,12.54,0,6,0,3.04,4
2109,5947,Home & Kitchen,3.0,22.26,0,4,0,1.54,3
2358,5166,Beauty,4.0,18.46,0,4,0,3.09,1
1662,5062,Beauty,5.0,9.28,1,4,1,5.31,2
1180,5159,Beauty,3.0,24.61,0,11,1,3.16,7
1797,6127,Home & Kitchen,4.0,59.52,0,5,1,4.91,5
2184,6109,Books,3.0,8.08,0,5,1,2.11,2
1364,5442,Fashion,2.0,19.83,0,10,1,1.93,3
1443,5082,Beauty,4.0,13.99,1,4,1,3.0,9
1029,5479,Beauty,3.0,7.78,0,5,1,5.1,2
2468,6214,Beauty,4.0,27.71,0,7,0,1.63,0
2798,5215,Electronics,4.0,130.69,1,4,1,6.31,2
2654,6194,Home & Kitchen,3.0,19.57,0,12,1,,5
1759,5695,Electronics,3.0,73.55,0,10,0,5.02,4
2186,5212,Beauty,4.0,24.19,0,5,0,2.91,1
2921,6400,Sports,2.0,20.02,0,3,0,2.84,4
2182,5777,Beauty,3.0,41.15,0,7,0,2.8,1
1591,6007,Sports,4.0,33.82,1,8,0,2.84,5
1677,5144,Home & Kitchen,4.0,12.38,0,5,1,3.39,6
2454,5557,Fashion,4.0,44.73,0,5,0,0.97,0
1892,5948,Home & Kitchen,3.0,30.38,0,4,0,4.17,2
2674,5968,Fashion,5.0,17.79,0,4,0,1.95,2
2728,5094,Sports,4.0,44.02,1,11,1,2.7,0
1071,5906,Sports,5.0,20.45,0,7,1,2.69,4
2446,6416,Home & Kitchen,4.0,72.5,0,7,0,4.37,2
1739,6179,Sports,4.0,57.14,0,8,1,5.54,3
2039,5311,Electronics,3.0,157.45,0,10,0,2.44,5
1529,6368,Electronics,4.0,204.97,0,5,0,5.52,5
1736,6024,Fashion,3.0,31.94,0,8,0,2.19,1
1660,5085,Home & Kitchen,4.0,32.2,0,7,0,2.74,1
1100,5192,Fashion,3.0,15.95,0,9,0,5.27,1
2565,6381,Beauty,2.0,25.43,0,10,0,1.47,5
1286,5314,Sports,,91.58,0,16,0,3.31,3
1751,5145,Home & Kitchen,4.0,14.33,0,12,1,2.63,2
1386,5676,Home & Kitchen,4.0,39.2,1,6,1,3.09,4
1321,5788,Electronics,5.0,24.54,0,8,1,2.85,6
1746,5859,Fashion,3.0,8.71,0,10,0,1.35,4
2837,5988,Sports,4.0,60.63,1,7,1,4.74,4
2888,6498,Sports,4.0,54.66,0,5,0,4.24,1
1763,6138,Electronics,4.0,42.43,0,7,0,5.17,4
2010,5038,Electronics,2.0,31.82,1,9,0,3.31,3
2971,5132,Sports,3.0,73.31,0,7,0,3.69,3
1469,5000,Fashion,4.0,12.11,0,6,0,5.12,1
2889,5592,Beauty,5.0,7.42,0,7,1,4.17,4
1211,5525,Sports,3.0,15.44,1,6,1,5.14,4
1451,6400,Sports,3.0,38.0,0,5,0,4.97,4
1676,5549,Beauty,5.0,60.77,1,8,1,3.95,7
1074,5045,Home & Kitchen,2.0,22.15,0,8,0,4.02,6
2631,6325,Sports,4.0,60.15,1,10,1,3.86,5
2710,5390,Sports,,31.73,0,3,0,3.7,4
1766,6368,Books,3.0,2.46,0,3,0,2.73,2
2672,6161,Beauty,3.0,12.32,0,4,0,4.15,1
2545,6320,Books,5.0,16.51,0,10,1,4.23,0
2602,6229,Sports,4.0,53.2,0,7,0,2.93,6
2605,5214,Electronics,,41.1,0,3,1,4.13,5
2146,5939,Fashion,3.0,36.83,0,5,1,5.57,2
1221,5618,Sports,4.0,27.24,0,7,1,3.84,4
2846,5943,Electronics,3.0,81.58,1,9,1,4.02,2
2217,6118,Sports,3.0,62.28,0,5,0,3.99,2
2802,5751,Home & Kitchen,3.0,21.09,0,6,1,0.92,4
2918,5468,Fashion,4.0,18.33,0,5,1,3.17,3
1374,6374,Beauty,4.0,37.8,1,6,1,7.25,2
1804,5994,Books,5.0,28.41,1,7,1,3.9,3
1384,6328,Books,4.0,15.25,1,11,1,2.65,2
1101,5355,Home & Kitchen,3.0,39.19,1,6,1,3.72,5
2932,6257,Electronics,3.0,111.16,0,7,0,2.99,2
2846,5485,Books,3.0,6.14,0,3,0,3.81,2
2863,5690,Books,4.0,9.17,0,9,1,4.2,0
2767,6290,Beauty,4.0,6.49,1,8,1,3.78,5
2297,5532,Beauty,3.0,12.46,1,7,1,5.17,2
2044,5375,Beauty,4.0,23.13,1,12,1,2.21,5
2982,6373,Electronics,4.0,73.56,0,8,0,4.37,5
2104,6446,Electronics,3.0,15.5,0,7,1,5.4,5
2284,5466,Electronics,5.0,55.46,0,7,1,3.42,3
1423,5459,Books,4.0,9.9,0,9,0,5.14,3
2493,5341,Electronics,2.0,74.41,0,5,0,3.37,3
2638,5035,Beauty,4.0,7.33,1,8,1,2.24,4
2357,5829,Home & Kitchen,3.0,51.25,0,8,0,1.03,2
1997,5382,Electronics,2.0,190.13,0,5,0,2.88,5
1395,6273,Books,5.0,15.05,0,8,0,3.41,5
1067,5256,Electronics,3.0,67.29,0,9,0,7.21,2
2254,5952,Books,4.0,22.33,1,9,1,3.99,5
2366,5760,Sports,3.0,20.5,1,13,1,3.21,3
2545,5917,Sports,3.0,42.84,0,4,0,4.44,2
2900,5169,Electronics,3.0,62.76,0,7,0,3.25,5
1994,5699,Books,3.0,22.48,0,7,1,5.38,0
2658,5939,Beauty,4.0,9.51,1,7,1,6.15,5
2432,5511,Home & Kitchen,3.0,17.4,0,8,1,,6
1554,6312,Sports,2.0,63.91,1,7,1,1.16,4
2690,5794,Home & Kitchen,3.0,44.98,0,7,1,3.68,1
1106,5543,Fashion,4.0,53.75,0,4,0,3.4,2
2197,5046,Fashion,3.0,13.45,0,7,1,6.29,6
2880,5252,Beauty,4.0,11.31,0,4,1,4.31,4
2317,5714,Beauty,3.0,21.9,0,8,0,3.29,2
2874,5600,Fashion,5.0,8.87,0,6,1,5.88,6
1112,6307,Fashion,4.0,27.91,0,5,0,3.54,5
2064,6178,Books,3.0,6.8,0,8,0,3.69,2
2561,5238,Beauty,2.0,17.05,0,7,0,3.08,5
2284,5887,Books,3.0,13.92,1,11,0,5.73,2
2761,5681,Fashion,3.0,38.35,0,5,0,2.91,2
1925,5151,Fashion,3.0,66.98,0,9,1,,0
2365,5998,Fashion,4.0,46.32,0,7,1,4.43,5
1839,5805,Beauty,4.0,4.98,0,11,1,4.1,5
2744,5131,Sports,5.0,16.68,1,5,1,5.09,3
1238,5702,Beauty,3.0,10.56,1,8,0,6.19,1
1508,6097,Fashion,3.0,43.37,0,8,1,2.03,6
1193,5490,Books,3.0,22.89,0,4,1,3.4,4
2404,5535,Beauty,4.0,7.94,0,13,0,3.69,3
1465,5165,Home & Kitchen,4.0,60.6,0,6,0,3.94,0
1634,5306,Electronics,3.0,67.38,0,8,0,3.01,4
2673,6471,Beauty,3.0,16.74,0,3,0,2.01,5
1720,5931,Beauty,4.0,12.18,1,8,1,3.72,4
1291,5264,Books,4.0,7.63,0,6,1,5.3,2
1041,5724,Fashion,2.0,28.0,0,5,0,3.41,5
1453,5289,Electronics,4.0,48.07,0,6,1,4.4,3
2829,5664,Books,4.0,11.88,0,8,0,6.18,2
2097,5218,Beauty,4.0,16.79,0,4,0,3.89,7
2989,5928,Electronics,4.0,57.22,1,7,1,5.32,4
1430,5855,Electronics,2.0,97.71,0,7,0,5.46,1
1702,5950,Home & Kitchen,3.0,40.87,0,9,0,5.78,4
1326,5665,Beauty,4.0,4.32,0,4,1,6.77,1
1796,5428,Fashion,3.0,32.56,0,8,1,,4
2126,5374,Home & Kitchen,4.0,39.42,1,5,1,5.09,3
2616,5322,Sports,3.0,60.23,0,8,1,4.21,5
1736,5644,Books,3.0,11.03,0,4,0,4.39,3
2543,5677,Home & Kitchen,3.0,26.97,1,10,0,4.58,3
2252,6010,Home & Kitchen,4.0,21.78,0,10,0,5.75,2
1583,5078,Home & Kitchen,3.0,10.99,0,6,0,3.02,1
2824,5422,Electronics,4.0,66.76,0,7,0,4.42,5
1868,6278,Electronics,3.0,39.0,0,5,0,1.81,3
1301,6372,Books,5.0,19.79,1,10,1,2.76,2
2925,6396,Electronics,3.0,68.62,0,8,0,,6
2826,5459,Sports,4.0,14.71,0,3,1,4.44,4
1099,5205,Fashion,3.0,6.87,0,9,0,4.55,3
2804,5297,Sports,3.0,10.31,0,7,0,5.93,1
2894,5197,Books,3.0,11.57,0,6,0,5.26,6
2658,6431,Sports,3.0,70.76,1,10,1,3.94,5
1509,6325,Sports,,43.76,0,6,1,8.3,4
2262,6215,Fashion,5.0,22.69,1,6,1,4.06,2
2076,6094,Beauty,4.0,57.52,0,9,0,1.82,8
2240,5514,Beauty,4.0,29.92,1,6,1,1.88,2
2232,5713,Home & Kitchen,4.0,40.67,0,7,0,4.88,2
2278,6262,Electronics,3.0,53.0,1,13,0,1.71,6
2028,6221,Books,3.0,21.92,0,8,0,4.15,1
2380,5778,Fashion,4.0,20.49,0,9,1,3.42,3
2053,6256,Books,4.0,5.31,0,15,1,6.97,5
1032,5520,Books,3.0,8.75,0,9,0,2.17,2
1070,5620,Electronics,5.0,72.61,0,7,0,5.32,4
2916,6259,Sports,4.0,52.62,0,9,0,3.4,4
2818,5564,Beauty,3.0,10.45,0,10,0,3.3,5
2171,6128,Fashion,4.0,15.64,1,9,1,6.21,4
1349,5679,Sports,4.0,20.22,0,3,1,2.78,4
2562,5446,Electronics,3.0,61.96,0,6,0,2.43,6
1286,5328,Fashion,4.0,11.92,0,7,0,3.13,4
1754,5910,Books,3.0,19.64,0,8,0,2.37,0
1659,5719,Sports,3.0,10.37,0,5,0,1.42,2
1024,5554,Electronics,3.0,163.65,0,5,0,2.55,3
2614,6114,Electronics,3.0,108.57,0,6,0,1.36,4
2019,5001,Fashion,4.0,13.39,0,6,1,2.48,2
1632,5138,Electronics,3.0,58.76,0,5,0,2.38,6
2014,6442,Fashion,4.0,14.8,0,9,1,4.29,6
1000,5995,Beauty,3.0,29.93,0,6,0,1.84,2
1873,5824,Electronics,1.0,153.03,0,6,0,4.67,3
2039,5022,Fashion,4.0,121.14,0,6,0,0.54,6
1679,5897,Fashion,4.0,33.6,1,5,1,2.32,1
2660,5652,Books,3.0,3.16,0,8,0,3.56,3
1499,5899,Books,3.0,4.78,1,4,1,3.04,1
1275,5061,Books,4.0,12.2,0,8,0,3.96,4
2055,5825,Home & Kitchen,3.0,30.21,1,8,1,1.86,5
2774,5866,Beauty,3.0,29.35,1,4,1,6.49,9
1750,5435,Beauty,4.0,22.44,0,9,1,6.35,4
1093,5081,Books,3.0,5.07,0,6,0,,3
2939,6457,Sports,4.0,24.7,1,5,1,4.62,6
1888,6064,Books,2.0,15.13,0,10,0,3.43,2
1345,5932,Beauty,4.0,23.26,1,6,1,3.59,4
2231,6150,Books,3.0,14.78,1,6,0,3.62,3
1639,6006,Sports,3.0,12.65,0,5,0,2.52,7
2875,5201,Sports,3.0,17.67,1,5,0,3.54,4
1587,5682,Beauty,4.0,37.51,0,10,1,6.24,7
2100,6333,Home & Kitchen,4.0,14.26,1,8,1,6.61,3
2086,5431,Beauty,3.0,28.45,0,4,0,3.46,1
1484,6458,Home & Kitchen,3.0,13.27,1,8,0,1.43,4
1998,5096,Beauty,4.0,19.6,1,6,1,3.39,4
1218,5496,Fashion,3.0,17.93,0,6,0,3.3,2
2287,5525,Sports,4.0,16.75,0,5,0,5.86,3
2516,5926,Beauty,4.0,20.63,1,7,1,2.01,3
2900,5264,Sports,3.0,60.59,0,9,0,1.09,3
1651,5343,Fashion,4.0,15.41,0,7,0,2.76,1
1570,5993,Sports,3.0,7.74,1,8,1,4.85,3
2097,5426,Sports,2.0,27.98,0,5,0,2.29,1
2385,6318,Electronics,3.0,36.61,0,8,0,3.48,3
2984,6305,Home & Kitchen,4.0,56.19,0,5,0,4.81,3
1050,5454,Sports,4.0,22.38,0,8,0,1.54,4
1476,5839,Books,4.0,5.92,0,2,0,3.25,2
1524,5499,Sports,4.0,24.01,0,7,1,4.16,4
1510,5517,Home & Kitchen,4.0,66.62,0,9,1,4.86,1
1927,6005,Fashion,3.0,32.02,0,4,0,2.99,2
2745,5439,Books,4.0,4.54,1,4,1,5.92,2
1061,5223,Books,3.0,3.79,0,4,0,2.88,4
2631,5388,Books,3.0,22.12,0,3,0,4.74,4
2235,6394,Fashion,4.0,15.54,0,6,1,5.43,2
2230,5388,Home & Kitchen,3.0,67.89,0,8,0,0.2,3
2356,5545,Fashion,5.0,21.79,1,8,1,,3
1230,5943,Books,4.0,5.35,0,10,0,2.3,6
2493,5151,Books,3.0,5.62,0,2,0,2.75,5
1496,5402,Fashion,3.0,22.47,0,9,1,5.53,3
2033,5262,Fashion,4.0,6.06,0,8,1,3.2,3
2353,6386,Beauty,4.0,10.94,0,8,1,3.72,5
2207,6399,Home & Kitchen,4.0,100.02,0,5,0,5.07,4
1646,6133,Home & Kitchen,2.0,118.97,0,13,1,4.28,4
1792,5370,Home & Kitchen,3.0,21.42,0,6,0,2.24,5
1953,5924,Sports,4.0,45.83,0,5,1,5.48,2
1082,5993,Books,3.0,11.8,0,3,0,,4
2452,6304,Books,2.0,4.12,0,4,0,1.27,3
1199,5234,Home & Kitchen,2.0,50.97,0,10,0,3.75,4
1917,6104,Sports,3.0,23.65,0,8,0,4.35,2
2309,5291,Sports,3.0,31.81,0,9,0,3.29,6
1160,5853,Fashion,3.0,41.87,0,8,0,1.4,5
2991,6318,Sports,4.0,24.7,0,11,0,1.89,4
1754,5093,Home & Kitchen,3.0,26.97,0,5,0,2.68,5
1031,5222,Beauty,4.0,25.89,0,6,1,4.29,3
2317,6219,Sports,3.0,62.89,0,9,0,5.63,3
2115,5028,Books,2.0,12.48,1,7,0,1.69,3
2280,6027,Books,3.0,7.59,0,7,1,2.93,4
2502,5751,Sports,3.0,58.7,0,3,0,0.37,3
1951,5519,Beauty,4.0,22.98,0,12,0,3.94,11
2653,6294,Home & Kitchen,2.0,78.69,1,8,0,6.11,2
1740,6273,Home & Kitchen,3.0,92.17,1,8,1,5.38,5
2090,5488,Books,2.0,12.35,0,10,0,3.51,4
1317,5006,Fashion,3.0,54.67,0,6,0,3.24,5
2239,5192,Beauty,4.0,41.79,0,4,0,3.06,2
1523,5161,Sports,3.0,29.1,0,7,1,3.34,0
2393,6473,Electronics,2.0,153.19,0,5,0,3.71,8
2602,5895,Beauty,3.0,19.66,0,12,1,3.44,4
2717,6015,Fashion,3.0,39.36,0,7,0,3.78,5
2858,5346,Fashion,4.0,24.55,0,8,0,2.14,3
1244,6276,Beauty,4.0,6.82,0,9,0,4.55,4
1275,6084,Electronics,2.0,218.3,0,8,0,4.77,6
2852,6128,Electronics,3.0,105.51,0,4,1,7.33,5
1761,5702,Home & Kitchen,4.0,55.77,0,13,1,4.76,3
1052,6047,Beauty,3.0,20.93,1,7,0,3.56,4
1573,5816,Electronics,2.0,152.49,0,4,0,6.01,5
2672,5576,Home & Kitchen,4.0,31.54,0,5,1,5.79,5
1709,5891,Fashion,4.0,23.94,0,7,0,2.73,2
1153,5486,Beauty,4.0,9.14,1,8,1,6.46,5
2444,6429,Fashion,4.0,29.8,0,8,1,4.36,4
1389,6075,Electronics,3.0,147.58,0,6,0,1.65,2
1705,6108,Beauty,2.0,17.34,0,2,0,2.33,3
1007,6075,Books,3.0,4.18,1,16,1,3.18,3
2203,5672,Beauty,3.0,35.01,0,9,1,6.13,1
1890,6425,Home & Kitchen,4.0,47.75,1,11,1,4.25,5
2734,5311,Home & Kitchen,3.0,101.06,0,4,0,3.78,5
1668,5852,Electronics,4.0,41.29,0,5,0,3.62,4
1409,5104,Fashion,3.0,38.46,0,8,1,6.84,9
1331,5441,Home & Kitchen,4.0,14.91,0,7,0,3.51,2
1400,5861,Beauty,4.0,18.75,0,6,0,3.15,2
1902,5734,Home & Kitchen,4.0,38.79,0,5,0,5.49,1
1174,6411,Books,5.0,3.19,0,5,1,3.96,6
1804,5920,Beauty,4.0,38.39,1,6,1,5.89,9
2709,5617,Electronics,2.0,117.0,0,11,0,3.36,4
2535,5640,Beauty,3.0,26.04,0,4,1,3.9,1
2274,5917,Beauty,4.0,8.48,1,3,1,6.24,3
2786,6186,Electronics,3.0,43.98,1,5,1,2.96,1
2560,5414,Home & Kitchen,3.0,62.9,0,9,1,5.38,3
2305,5876,Books,4.0,9.31,0,5,0,1.39,3
2726,5862,Home & Kitchen,3.0,29.83,0,7,0,4.93,3
1248,5014,Home & Kitchen,2.0,75.13,0,4,0,,2
2636,6369,Fashion,3.0,27.54,0,6,1,5.1,3
1590,5854,Electronics,4.0,32.81,0,6,0,2.08,5
2466,5363,Fashion,2.0,45.38,0,6,0,5.3,3
2826,5950,Sports,3.0,13.71,0,8,0,3.77,6
1992,6016,Books,4.0,9.37,0,4,0,4.24,2
1177,6372,Beauty,,22.58,0,4,1,3.81,2
1740,5051,Sports,4.0,49.26,0,7,0,3.65,3
1813,5620,Beauty,4.0,7.1,0,6,0,2.76,4
2873,5270,Beauty,4.0,4.22,0,13,1,2.59,7
2885,5861,Home & Kitchen,4.0,7.86,1,10,1,4.98,6
2136,5752,Electronics,3.0,162.39,0,9,0,2.19,2
2901,5712,Home & Kitchen,4.0,11.73,0,3,1,3.29,2
1872,6473,Books,,25.81,1,5,1,2.17,4
1822,5797,Beauty,3.0,36.41,0,6,1,3.23,4
2673,5616,Sports,3.0,16.64,0,7,1,0.98,3
2334,5100,Electronics,4.0,17.98,1,7,1,5.57,5
2044,5434,Fashion,4.0,26.24,0,10,0,5.01,6
1913,6345,Fashion,4.0,17.67,0,4,0,3.54,3
2411,5677,Home & Kitchen,3.0,75.93,0,6,1,4.02,2
2506,6365,Books,4.0,11.21,0,8,1,5.62,6
1981,5798,Home & Kitchen,3.0,34.61,1,18,1,3.34,1
1063,5822,Beauty,4.0,16.33,0,11,1,5.93,6
1203,5644,Beauty,4.0,29.5,0,10,1,2.87,0
1288,5834,Home & Kitchen,4.0,32.55,0,10,1,3.87,0
1924,5100,Books,3.0,29.11,0,5,0,1.6,7
2228,5086,Fashion,5.0,8.35,0,4,0,5.68,2
2607,5713,Electronics,3.0,55.72,0,9,0,3.47,4
1465,5896,Sports,4.0,44.72,0,7,1,4.31,6
2573,5826,Beauty,3.0,24.6,0,9,0,2.74,5
2332,5643,Fashion,3.0,77.49,1,9,1,3.59,3
1103,5441,Books,3.0,5.7,0,5,0,2.18,3
1702,6063,Electronics,3.0,12.87,0,6,0,2.48,2
1605,5907,Fashion,3.0,46.16,1,10,1,1.48,5
2773,5070,Electronics,3.0,79.73,0,7,1,3.4,5
2842,5678,Fashion,4.0,46.42,0,5,0,2.61,4
2638,6066,Sports,4.0,39.7,1,6,1,7.05,5
2056,6176,Sports,2.0,6.63,0,4,0,1.91,2
1985,5430,Beauty,3.0,24.82,0,11,0,2.9,3
1622,6387,Books,4.0,5.67,1,7,1,4.91,3
2545,5977,Electronics,5.0,55.75,0,7,0,2.28,2
1172,5656,Beauty,3.0,17.36,0,8,0,3.59,4
1542,5940,Electronics,3.0,30.14,0,3,0,4.55,3
1270,6307,Books,4.0,5.54,1,7,1,4.71,4
1988,5340,Beauty,4.0,30.82,0,7,0,3.8,0
1599,5225,Sports,3.0,51.31,0,5,1,3.47,3
1394,5660,Beauty,4.0,5.84,1,6,1,5.12,4
1752,5125,Home & Kitchen,4.0,40.15,0,6,1,5.5,5
2721,6253,Sports,4.0,55.02,1,7,0,3.82,5
2116,6455,Books,4.0,10.23,1,8,1,4.54,4
2646,5908,Fashion,3.0,30.32,1,10,1,3.06,2
2827,6469,Books,3.0,3.05,0,5,0,5.32,3
2804,5103,Sports,3.0,67.34,0,7,0,,3
1702,5948,Electronics,4.0,31.91,1,6,1,3.18,4
2754,5664,Books,,7.34,0,9,0,3.02,6
2818,5416,Fashion,3.0,44.28,0,9,1,6.51,5
2919,5467,Beauty,2.0,49.66,0,5,0,2.84,3
1702,5817,Electronics,2.0,56.85,0,7,0,3.4,3
1456,5962,Fashion,3.0,89.96,0,12,0,2.03,1
2168,5246,Beauty,3.0,20.94,0,9,1,5.34,5
2863,5921,Sports,3.0,32.35,0,5,0,2.83,2
2801,6389,Sports,4.0,15.9,0,7,1,3.75,5
2142,5015,Home & Kitchen,3.0,27.31,0,3,0,3.34,6
1298,6317,Sports,3.0,36.93,0,5,1,7.16,2
1844,5911,Electronics,4.0,99.22,0,5,1,6.3,3
2428,5513,Books,4.0,13.12,0,4,0,4.03,2
2120,6102,Fashion,4.0,18.48,0,7,1,2.77,2
1690,5926,Beauty,4.0,44.03,1,5,1,3.82,3
1685,6153,Books,4.0,9.92,0,8,1,3.69,4
1119,5121,Fashion,,25.32,1,6,1,6.08,3
1577,5088,Home & Kitchen,4.0,16.71,1,8,1,7.66,6
2338,5963,Sports,2.0,48.12,1,9,1,4.34,5
1482,5455,Books,3.0,9.14,0,7,0,4.95,3
2986,5357,Fashion,4.0,20.86,0,6,0,6.65,3
1164,5631,Beauty,3.0,7.37,0,3,0,4.27,2
2177,6087,Fashion,4.0,10.08,0,7,0,2.56,3
1993,5269,Beauty,4.0,23.7,0,7,0,3.6,4
2666,6459,Home & Kitchen,3.0,88.41,0,10,0,3.89,0
2775,5631,Electronics,3.0,60.36,0,3,0,2.41,7
2086,5225,Books,3.0,8.19,0,9,0,3.94,5
2260,5106,Beauty,3.0,29.1,0,10,0,1.62,3
2397,6285,Home & Kitchen,3.0,72.36,0,6,0,0.76,4
2041,5169,Electronics,3.0,47.71,0,8,0,3.74,4
1369,5628,Electronics,4.0,33.76,0,10,1,3.58,4
1857,6003,Home & Kitchen,3.0,32.91,0,9,0,6.56,4
1483,5769,Beauty,3.0,26.0,1,6,1,3.03,3
1928,5393,Fashion,4.0,5.73,0,6,1,4.2,4
2230,5161,Sports,3.0,23.73,0,6,1,3.12,2
1418,6067,Home & Kitchen,3.0,30.73,0,3,0,0.78,4
1498,5735,Electronics,4.0,56.2,0,6,0,3.68,2
2645,5072,Beauty,3.0,6.94,0,5,1,4.03,5
1755,5271,Fashion,4.0,19.03,1,6,1,2.94,1
1396,5844,Electronics,4.0,62.13,0,4,1,3.33,5
2426,5252,Electronics,4.0,37.4,0,11,0,5.4,3
2433,5587,Fashion,4.0,29.69,1,5,1,3.3,0
2652,5186,Beauty,3.0,31.92,0,3,1,5.46,5
2519,6195,Books,3.0,16.33,0,9,0,4.24,3
2983,5945,Fashion,3.0,15.8,1,5,1,5.3,3
2149,6175,Electronics,3.0,94.16,0,10,1,6.33,4
1573,5078,Fashion,2.0,32.4,0,6,0,2.42,4
2725,5563,Fashion,3.0,73.48,0,10,1,5.57,1
1529,5401,Fashion,4.0,34.35,1,5,1,5.7,7
1582,5934,Fashion,4.0,35.71,1,9,1,5.53,4
2656,6232,Books,4.0,18.05,1,5,1,3.32,5
2763,5341,Home & Kitchen,3.0,14.68,0,8,0,0.2,3
1678,6154,Beauty,4.0,19.5,0,6,0,7.45,4
2458,5870,Sports,3.0,83.59,0,6,0,1.42,1
2844,6236,Electronics,2.0,186.31,0,5,0,6.71,2
2597,5121,Fashion,4.0,19.03,0,10,0,2.21,2
1009,6486,Home & Kitchen,3.0,90.36,0,8,0,2.0,1
2329,5651,Home & Kitchen,3.0,28.77,0,6,0,3.9,4
1339,5420,Electronics,3.0,83.57,0,3,0,3.46,6
2692,5274,Beauty,3.0,6.28,0,5,1,6.99,3
1134,6477,Fashion,3.0,57.0,0,9,1,2.94,4
2986,6325,Fashion,4.0,20.24,1,7,1,5.21,2
1354,5196,Beauty,4.0,7.07,0,2,0,4.21,4
1840,5667,Books,3.0,8.61,0,8,1,2.55,4
1468,6100,Books,3.0,1.92,0,6,1,4.62,3
2627,5886,Books,3.0,14.15,1,8,1,3.77,1
1786,5283,Home & Kitchen,2.0,69.34,0,9,1,5.7,3
2489,5540,Electronics,5.0,34.44,1,12,1,3.71,7
1134,5552,Fashion,4.0,12.23,0,4,0,5.88,8
1905,5433,Home & Kitchen,3.0,49.48,0,6,0,4.35,3
2822,6441,Fashion,2.0,38.84,0,5,0,1.91,3
2853,5304,Fashion,4.0,16.29,0,7,1,1.17,6
1417,6059,Electronics,4.0,37.52,1,5,1,6.47,1
1788,6367,Fashion,4.0,44.85,0,7,0,3.76,2
1818,6192,Beauty,3.0,6.65,1,7,1,3.75,5
2130,6199,Home & Kitchen,4.0,25.22,1,11,1,4.38,3
2074,5238,Electronics,3.0,36.9,1,9,1,3.87,2
1211,5199,Beauty,3.0,26.72,0,3,0,3.74,6
2525,6174,Books,4.0,5.29,0,11,0,1.56,5
1451,6120,Home & Kitchen,5.0,66.97,0,4,0,5.06,2
1629,6112,Fashion,4.0,17.88,1,8,1,4.15,3
2681,5627,Fashion,3.0,31.63,1,9,1,4.98,4
2379,5785,Home & Kitchen,4.0,19.65,1,8,1,3.06,5
1793,5023,Fashion,3.0,27.87,0,7,0,3.83,3
2824,5436,Books,4.0,5.81,0,11,0,1.85,5
1788,5792,Books,4.0,4.42,1,4,1,5.32,2
2130,5188,Home & Kitchen,3.0,53.2,0,6,0,3.61,3
1491,5195,Books,4.0,5.26,1,8,1,0.29,5
1366,5067,Books,3.0,5.32,0,9,1,3.39,3
1983,5314,Electronics,3.0,72.36,0,10,1,4.54,4
2126,6489,Home & Kitchen,3.0,40.33,0,9,0,6.14,1
2611,6044,Beauty,4.0,8.63,1,8,1,1.7,5
1781,6422,Home & Kitchen,3.0,46.49,1,8,1,5.85,0
2790,5385,Home & Kitchen,4.0,20.34,1,10,1,5.04,3
2214,5898,Home & Kitchen,3.0,13.4,0,8,1,3.21,5
1140,6337,Sports,4.0,25.04,0,12,1,5.38,2
2478,5528,Fashion,5.0,19.83,0,8,0,4.36,1
2149,5985,Beauty,3.0,24.03,0,11,1,3.17,4
1778,6039,Fashion,3.0,75.23,0,8,0,5.55,3
1934,6248,Books,3.0,9.76,0,8,0,5.98,2
1603,6454,Electronics,3.0,95.98,0,5,0,1.61,3
2228,5922,Electronics,3.0,22.66,0,4,1,4.19,2
2133,5873,Electronics,3.0,137.98,0,8,0,3.65,5
1894,6303,Home & Kitchen,3.0,30.55,1,5,1,4.43,3
1570,6026,Beauty,5.0,7.69,0,8,1,3.39,4
1797,5542,Books,4.0,18.36,0,6,0,6.05,5
1995,5945,Home & Kitchen,3.0,31.42,0,10,1,1.15,3
1943,5823,Fashion,3.0,43.96,0,2,0,3.71,1
1618,5343,Home & Kitchen,3.0,110.59,0,5,0,2.92,8
2163,5773,Electronics,3.0,24.11,1,12,1,3.68,5
1453,5935,Home & Kitchen,3.0,19.8,0,9,0,1.02,6
2001,6355,Sports,3.0,48.86,0,4,0,5.56,3
1243,5870,Electronics,4.0,65.65,0,8,0,1.78,5
1944,5247,Sports,3.0,6.64,0,9,0,4.6,2
2567,6481,Fashion,4.0,18.6,0,7,0,3.0,3
2635,5867,Sports,3.0,25.77,0,5,1,3.3,1
2389,5430,Sports,3.0,28.59,0,13,0,4.94,3
2491,6131,Sports,3.0,17.57,0,8,1,5.73,5
1131,5577,Sports,4.0,72.97,0,6,0,1.79,2
1682,5555,Sports,4.0,10.31,0,2,0,2.82,2
2308,6259,Fashion,4.0,30.55,0,6,0,4.2,8
2601,6301,Electronics,3.0,45.11,0,7,0,3.76,3
