customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,cluster
7694,0.0,0,4.0,12,985,2,3,0
7695,2888.34,1,5.0,4,1003,0,1,1
7696,3199.42,2,3.75,38,5094,2,4,2
7697,4039.74,1,3.0,37,1215,1,2,1
7698,0.0,0,4.0,63,6537,5,6,2
7699,1435.14,1,3.0,37,3052,2,3,2
7700,0.0,0,4.0,53,2893,2,4,0
7701,6087.040000000001,3,4.25,23,3165,0,4,1
7702,0.0,0,4.0,23,3417,0,3,0
7703,0.0,0,4.0,34,2718,1,3,0
7704,0.0,0,4.0,21,1541,0,1,0
7705,854.89,1,4.0,16,3352,0,2,1
7706,481.13,1,4.0,32,2837,2,3,0
7707,0.0,0,4.0,3,1206,1,1,0
7708,0.0,0,4.0,31,1792,3,3,0
7709,0.0,0,4.0,74,2899,3,4,2
7710,1412.22,1,3.8,47,4493,2,5,2
7711,3607.44,2,3.75,34,5218,1,4,1
7712,1781.16,1,3.4,55,3272,3,5,2
7713,0.0,0,4.0,30,1658,1,3,0
7714,7014.92,2,3.8333333333333335,78,4585,2,6,2
7715,3705.77,2,4.166666666666667,68,6512,3,6,2
7716,0.0,0,4.0,37,1980,0,3,0
7718,0.0,0,4.0,28,1639,1,2,0
7719,2515.23,3,3.875,85,5065,3,8,2
7720,0.0,0,4.0,33,2599,0,2,0
7722,0.0,0,4.0,52,3233,2,4,0
7723,0.0,0,4.0,24,1993,0,2,0
7724,1876.5400000000002,2,4.4,62,4287,2,5,2
7725,4667.68,1,5.0,10,205,0,1,1
7726,4252.35,1,3.5,23,1919,1,2,1
7727,277.07,1,4.25,61,4838,1,4,2
7728,0.0,0,4.0,42,4911,1,3,0
7729,936.15,1,2.5,29,1946,0,2,1
7730,0.0,0,4.0,13,261,0,1,0
7731,3664.64,1,3.75,67,1803,2,4,2
7732,0.0,0,4.0,29,3100,2,2,0
7733,0.0,0,4.0,61,3896,2,4,2
7734,4079.31,1,4.0,12,539,0,1,1
7735,0.0,0,4.0,43,3284,1,3,0
7736,3416.85,2,3.25,63,5202,2,4,2
7737,347.17,1,3.75,69,2275,2,4,2
7738,0.0,0,4.0,65,4296,5,5,2
7739,0.0,0,4.0,40,1827,1,2,0
7740,3216.07,1,3.5,27,1763,1,2,1
7741,4098.42,2,2.3333333333333335,52,1208,0,3,1
7742,0.0,0,4.0,34,2847,1,2,0
7743,0.0,0,4.0,5,2301,1,2,0
7744,11728.23,4,3.6,71,5130,1,5,1
7745,0.0,0,4.0,55,5062,2,5,2
7746,0.0,0,4.0,54,5270,2,4,2
7747,0.0,0,4.0,14,590,1,1,0
7748,0.0,0,4.0,6,1544,1,1,0
7749,0.0,0,4.0,52,3839,4,4,2
7750,0.0,0,4.0,53,5750,2,4,2
7751,4220.6,1,4.0,45,4550,2,3,2
7752,0.0,0,4.0,24,3213,2,2,0
7753,242.85,1,5.0,15,674,0,1,1
7754,0.0,0,4.0,16,993,1,1,0
7755,899.0699999999999,2,3.8,65,2089,1,5,2
7756,381.48,1,4.0,62,4689,2,6,2
7757,0.0,0,4.0,32,2131,2,3,0
7758,0.0,0,4.0,28,3349,0,2,0
7759,9361.09,2,4.0,32,2259,0,3,1
7760,0.0,0,4.0,57,3061,2,4,2
7761,2510.24,1,4.0,80,7915,1,6,2
7762,3646.88,1,3.75,42,1863,2,4,1
7763,0.0,0,4.0,61,517,2,3,0
7764,0.0,0,4.0,25,1505,0,2,0
7765,2573.94,1,4.5,32,1342,1,2,1
7766,6717.64,1,3.75,68,2930,2,4,1
7767,1987.18,1,3.0,19,1785,0,1,1
7768,2382.05,1,3.0,27,4543,0,3,1
7769,0.0,0,4.0,6,1482,1,2,0
7770,0.0,0,4.0,11,2239,1,2,0
7771,0.0,0,4.0,63,2308,2,4,0
7772,190.58,1,4.0,22,881,0,2,1
7773,1278.8,1,3.5,15,1984,0,2,1
7774,256.13,1,4.0,24,544,0,1,1
7775,0.0,0,4.0,43,2022,0,3,0
7776,2097.81,2,4.2,65,3097,1,5,2
7777,1812.9,2,3.625,121,7327,6,8,2
7778,2742.1,1,2.0,6,921,0,1,1
7779,0.0,0,4.0,24,3726,1,4,0
7780,0.0,0,4.0,45,2922,3,3,0
7781,3366.72,1,4.5,28,966,0,2,1
7782,0.0,0,4.0,31,1960,2,2,0
7783,0.0,0,4.0,26,1508,1,2,0
7784,0.0,0,4.0,16,1113,1,1,0
7786,0.0,0,4.0,34,1928,1,2,0
7787,5321.52,3,2.3333333333333335,29,3480,0,3,1
7788,0.0,0,4.0,35,1125,2,2,0
7789,3516.52,1,4.0,40,3689,1,3,1
7790,1823.39,1,4.2,40,3426,2,5,2
7791,0.0,0,4.0,7,1513,0,1,0
7792,0.0,0,4.0,27,1513,1,2,0
7793,0.0,0,4.0,9,1124,1,1,0
7794,0.0,0,4.0,51,4255,1,4,2
7795,754.06,1,4.0,34,1828,0,2,1
7796,2433.42,1,4.333333333333333,37,3197,1,3,1
7797,3118.0,1,3.6666666666666665,33,3713,1,3,1
7799,4404.24,1,3.5,34,1043,1,2,1
7800,2582.55,1,4.333333333333333,35,2072,1,3,1
7801,3719.24,1,3.5,35,1315,1,2,1
7802,102.31,1,4.333333333333333,28,2547,1,3,0
7803,0.0,0,4.0,5,1694,2,2,0
7804,3025.68,1,4.333333333333333,31,4278,0,3,1
7805,4663.52,1,4.0,63,5073,4,6,2
7806,0.0,0,4.0,44,230,0,2,0
7807,2204.38,3,3.75,81,6000,1,8,2
7808,0.0,0,4.0,43,2512,1,2,0
7809,0.0,0,4.0,65,4508,3,4,2
7810,0.0,0,4.0,19,4557,0,3,0
7811,2831.05,2,4.090909090909091,156,9700,7,11,2
7812,1076.07,1,4.333333333333333,21,4049,1,3,1
7813,0.0,0,4.0,19,1816,1,2,0
7815,0.0,0,4.0,29,2722,1,3,0
7816,0.0,0,4.0,23,657,2,2,0
7817,598.42,1,4.5,13,2424,1,2,0
7818,0.0,0,4.0,33,4021,1,3,0
7819,433.68,1,4.0,17,1992,0,2,1
7820,0.0,0,4.0,30,2313,2,2,0
7821,0.0,0,4.0,37,1366,3,3,0
7822,0.0,0,4.0,41,3094,3,4,0
7823,1525.49,2,4.4,53,4661,2,5,2
7824,0.0,0,4.0,44,1581,1,3,0
7825,0.0,0,4.0,36,4230,0,3,0
7826,0.0,0,4.0,44,5900,2,4,2
7827,511.66,1,4.0,16,2572,1,2,0
7829,0.0,0,4.0,17,1443,1,2,0
7830,1536.27,1,2.5,25,2020,0,2,1
7831,7463.4,1,5.0,8,695,0,1,1
7832,608.66,1,4.0,26,1422,1,2,0
7833,5630.64,1,4.0,45,3626,2,4,1
7834,4587.71,2,3.3333333333333335,35,4044,1,3,1
7836,1008.52,2,3.8333333333333335,81,6023,3,6,2
7838,0.0,0,4.0,63,2876,4,5,2
7839,7898.07,3,3.8,69,3785,2,5,1
7841,1789.42,1,3.6,75,3707,2,5,2
7842,2210.49,2,3.8,76,2670,2,5,2
7843,210.0,1,3.5,22,2636,0,2,1
7844,0.0,0,4.0,46,1456,2,3,0
7845,0.0,0,4.0,48,4439,2,3,2
7846,678.63,1,3.6666666666666665,56,1271,2,3,2
7847,1277.49,1,3.5,27,2432,0,2,1
7848,0.0,0,4.0,41,1257,1,2,0
7849,0.0,0,4.0,15,2851,0,2,0
7850,6450.37,2,4.0,20,1594,0,2,1
7851,0.0,0,4.0,5,1564,0,1,0
7852,2348.2799999999997,2,4.0,61,2598,2,4,2
7853,1625.18,1,3.0,1,1447,0,1,1
7855,0.0,0,4.0,54,4047,2,3,2
7856,531.08,1,4.0,24,3049,1,3,0
7857,1434.34,1,4.0,44,3044,2,3,2
7858,642.33,1,4.333333333333333,36,1952,0,3,1
7859,1731.69,2,4.0,50,2921,1,3,1
7860,0.0,0,4.0,50,3570,0,3,0
7861,0.0,0,4.0,35,2729,0,2,0
7862,2408.32,1,4.333333333333333,38,2994,0,3,1
7863,0.0,0,4.0,55,5685,2,4,2
7864,0.0,0,4.0,26,1904,3,3,0
7865,1860.9,1,4.0,32,1202,1,2,1
7866,0.0,0,4.0,61,7612,5,7,2
7867,7183.530000000001,3,4.25,73,6366,3,8,2
7868,1576.94,1,3.6666666666666665,22,2184,1,3,1
7869,3178.95,1,4.0,41,5564,1,5,2
7870,2994.15,1,4.333333333333333,24,3326,2,3,1
7871,567.78,1,4.333333333333333,54,2995,2,3,2
7872,0.0,0,4.0,8,535,2,2,0
7873,0.0,0,4.0,59,6395,2,5,2
7874,6848.200000000001,2,3.75,47,4747,2,4,1
7875,754.02,1,4.25,62,3951,0,4,2
7876,0.0,0,4.0,7,1433,1,1,0
7877,1653.03,1,4.2,51,4452,3,5,2
7878,4759.17,1,5.0,5,86,0,1,1
7879,0.0,0,4.0,18,1429,0,1,0
7881,4655.64,2,3.5,45,4985,2,4,2
7882,10689.26,3,3.5714285714285716,101,4747,1,7,2
7883,0.0,0,4.0,9,1255,0,1,0
7884,0.0,0,4.0,53,3586,1,5,2
7885,0.0,0,4.0,23,1751,0,2,0
7887,438.16,1,3.8,76,3236,2,5,2
7888,0.0,0,4.0,26,1270,2,2,0
7889,0.0,0,4.0,16,2531,0,2,0
7890,0.0,0,4.0,32,2371,1,2,0
7891,939.78,1,3.5,35,3427,2,4,2
7892,2973.26,2,4.25,53,3451,0,4,1
7893,0.0,0,4.0,23,2429,1,2,0
7894,0.0,0,4.0,39,2558,1,2,0
7895,1635.1,1,4.25,56,2091,3,4,2
7896,0.0,0,4.0,23,1551,1,1,0
7897,1077.54,1,4.0,26,1755,1,2,1
7898,0.0,0,4.0,35,496,0,2,0
7899,5196.12,1,4.0,12,607,0,2,1
7900,3077.31,1,4.2,24,3696,3,5,2
7901,0.0,0,4.0,41,2578,2,3,0
7902,0.0,0,4.0,38,1459,2,2,0
7903,0.0,0,4.0,36,629,1,2,0
7905,1510.92,1,3.5,23,2197,1,2,1
7906,0.0,0,4.0,38,2911,2,3,0
7907,0.0,0,4.0,57,3833,2,3,2
7908,0.0,0,4.0,46,3630,3,4,2
7909,8588.0,2,4.0,67,1889,1,6,1
7910,0.0,0,4.0,25,3155,2,3,0
7911,0.0,0,4.0,6,1077,0,1,0
7913,0.0,0,4.0,7,72,0,1,0
7914,0.0,0,4.0,25,1615,1,2,0
7915,970.56,1,3.5,21,1068,0,2,1
7916,0.0,0,4.0,13,1618,1,1,0
7917,2538.21,2,3.75,54,4711,0,4,1
7918,0.0,0,4.0,67,5850,1,5,2
7919,2318.88,1,4.333333333333333,56,2705,0,3,1
7920,1129.34,1,4.5,19,2068,0,2,1
7921,0.0,0,4.0,32,2417,0,2,0
7922,2403.31,2,3.8,54,5281,2,5,2
7923,6941.27,3,3.6666666666666665,76,5446,2,6,2
7924,0.0,0,4.0,13,1285,1,1,0
7926,0.0,0,4.0,59,5102,1,5,2
7927,4852.77,3,4.25,63,4316,0,4,1
7928,3433.2,1,5.0,22,1670,0,1,1
7929,1554.11,1,4.0,39,363,1,2,1
7930,183.63,1,4.166666666666667,95,6903,2,6,2
7931,2528.24,1,4.5,4,1177,0,2,1
7932,0.0,0,4.0,24,1665,1,1,0
7933,0.0,0,4.0,19,187,2,2,0
7934,1042.21,1,4.142857142857143,78,6105,1,7,2
7935,0.0,0,4.0,17,819,1,1,0
7936,732.52,1,4.0,45,5929,5,6,2
7937,0.0,0,4.0,43,4345,1,4,0
7938,2135.09,1,4.0,3,3400,1,2,1
7939,0.0,0,4.0,7,1473,1,1,0
7940,3299.52,1,4.0,42,3948,2,4,2
7941,0.0,0,4.0,38,2852,1,3,0
7942,0.0,0,4.0,6,1324,1,1,0
7943,4124.2,3,4.4,83,6737,2,5,2
7944,0.0,0,4.0,16,1287,0,1,0
7945,680.4,1,3.5,24,1240,0,2,1
7946,2729.7799999999997,3,4.0,33,3262,0,4,1
7947,6286.3099999999995,2,4.333333333333333,54,4507,2,6,2
7948,0.0,0,4.0,41,1984,2,4,0
7949,4683.13,2,4.0,75,1805,1,4,1
7950,4472.26,1,4.0,31,1340,1,2,1
7951,0.0,0,4.0,10,1413,1,1,0
7952,0.0,0,4.0,21,2341,1,2,0
7953,4467.16,1,3.5,23,1700,0,2,1
7954,1396.65,1,4.2,74,3866,2,5,2
7955,0.0,0,4.0,66,4251,3,5,2
7956,0.0,0,4.0,69,5045,2,5,2
7957,0.0,0,4.0,9,1132,0,1,0
7958,2295.92,1,4.0,38,3697,1,4,1
7959,481.52,1,4.2,64,5634,3,5,2
7960,0.0,0,4.0,14,682,1,1,0
7961,7820.57,4,3.5,86,5183,1,6,2
7962,866.79,1,4.0,49,3755,0,4,1
7963,9165.64,2,3.4,80,3567,2,5,2
7964,1906.0500000000002,2,4.333333333333333,44,3200,0,3,1
7965,0.0,0,4.0,37,3418,0,3,0
7967,2239.58,1,4.0,76,3021,1,4,2
7968,1829.14,1,4.0,51,3029,3,4,2
7969,2308.38,1,4.0,25,1873,1,3,1
7970,8419.46,2,4.0,34,2736,1,3,1
7971,0.0,0,4.0,42,2010,3,3,0
7972,0.0,0,4.0,12,926,1,1,0
7973,0.0,0,4.0,12,1065,0,1,0
7974,0.0,0,4.0,65,1990,1,4,0
7975,0.0,0,4.0,42,1743,2,2,0
7976,3931.05,1,3.5,33,1910,1,2,1
7977,294.93,1,5.0,4,118,0,1,1
7978,0.0,0,4.0,25,2791,0,3,0
7979,1203.17,1,4.0,65,3509,2,4,2
7980,3475.52,1,3.0,25,1083,1,2,1
7981,1536.51,2,4.25,65,2631,1,4,2
7983,1115.12,1,4.0,15,767,0,1,1
7984,746.06,1,3.0,45,1718,0,2,1
7986,9308.619999999999,3,4.142857142857143,86,6736,3,7,2
7987,0.0,0,4.0,5,1370,1,1,0
7988,0.0,0,4.0,23,720,1,2,0
7989,0.0,0,4.0,69,6034,2,6,2
7990,0.0,0,4.0,6,589,1,1,0
7991,768.33,1,3.4,47,2914,2,5,2
7992,0.0,0,4.0,10,1172,1,2,0
7993,0.0,0,4.0,33,2325,4,4,0
7994,0.0,0,4.0,16,625,0,1,0
7995,0.0,0,4.0,38,5163,1,4,0
7996,0.0,0,4.0,47,3094,1,3,0
7997,0.0,0,4.0,74,4816,1,4,2
7998,0.0,0,4.0,29,1733,0,2,0
8000,7130.549999999999,3,3.5,65,6617,0,4,1
8001,2776.42,2,4.25,43,3109,1,4,1
8002,0.0,0,4.0,33,2282,3,3,0
8003,0.0,0,4.0,7,557,0,1,0
8004,858.02,1,3.4,53,4614,2,5,2
8006,2218.42,2,4.333333333333333,43,3364,0,3,1
8007,1350.69,1,4.25,41,2451,3,4,2
8008,0.0,0,4.0,30,659,0,2,0
8010,0.0,0,4.0,34,3317,2,3,0
8011,524.31,1,4.0,41,4731,1,3,2
8012,4163.64,1,4.5,9,1260,0,2,1
8013,1969.25,2,4.0,68,4857,2,6,2
8014,0.0,0,4.0,37,2100,0,2,0
8015,1324.69,2,4.0,38,4742,1,3,1
8017,1676.36,1,3.6666666666666665,22,3046,0,3,1
8018,1257.07,1,4.0,43,4634,2,3,2
8019,0.0,0,4.0,25,2515,2,2,0
8020,723.1,1,4.333333333333333,28,3383,1,3,0
8021,179.97,1,4.0,27,2837,1,3,0
8022,0.0,0,4.0,46,1015,3,3,0
8023,5623.85,2,3.75,44,3830,2,4,1
8024,660.96,1,3.75,72,2452,3,4,2
8025,570.85,1,4.333333333333333,26,1545,2,3,0
8026,3906.7,1,4.5,33,2591,1,2,1
8027,0.0,0,4.0,11,216,1,1,0
8028,5580.9,2,3.5,52,2733,0,4,1
8029,1642.91,1,3.0,5,899,1,2,1
8030,0.0,0,4.0,60,3661,2,4,2
8031,0.0,0,4.0,21,788,1,1,0
8032,5992.95,2,3.4285714285714284,73,6451,1,7,2
8033,0.0,0,4.0,42,2103,3,3,0
8034,2815.04,1,2.5,28,2639,1,2,1
8035,4250.4,2,4.0,19,2024,0,2,1
8036,0.0,0,4.0,27,2681,2,3,0
8037,4587.35,2,3.6,60,6707,2,5,2
8038,976.61,1,3.5,7,2403,0,2,1
8039,0.0,0,4.0,54,1575,3,4,0
8041,0.0,0,4.0,20,2409,2,2,0
8042,0.0,0,4.0,35,2445,1,2,0
8043,1128.24,1,3.75,65,4548,2,4,2
8044,0.0,0,4.0,98,5684,4,7,2
8045,0.0,0,4.0,77,5919,2,6,2
8046,7524.36,1,4.0,61,4735,1,4,1
8047,497.81,1,3.3333333333333335,30,3601,0,3,1
8048,1498.6,1,3.0,9,1345,0,1,1
8049,2652.58,2,4.25,67,5120,1,4,2
8050,0.0,0,4.0,38,2618,1,4,0
8051,3749.42,3,4.0,51,4041,2,5,2
8052,0.0,0,4.0,20,438,1,1,0
8053,0.0,0,4.0,5,1665,1,1,0
8054,5136.36,1,3.5,26,3657,2,4,1
8055,0.0,0,4.0,56,3893,3,4,2
8056,0.0,0,4.0,41,2397,3,4,0
8057,1342.96,1,4.5,13,2900,1,2,1
8058,2755.16,1,3.0,7,2698,0,2,1
8059,346.25,1,3.0,18,442,0,1,1
8060,0.0,0,4.0,34,1543,1,2,0
8061,0.0,0,4.0,50,3201,4,4,2
8062,343.08,1,3.6666666666666665,41,2280,1,3,0
8063,0.0,0,4.0,7,1288,1,2,0
8064,2374.28,1,3.0,15,764,0,1,1
8065,0.0,0,4.0,14,498,1,2,0
8066,2040.3500000000001,2,4.5,18,1648,0,2,1
8067,473.21,1,3.3333333333333335,39,3645,1,3,1
8068,0.0,0,4.0,21,2687,0,2,0
8069,0.0,0,4.0,29,1785,1,3,0
8070,0.0,0,4.0,26,2842,0,2,0
8072,2643.48,1,4.0,40,2828,0,3,1
8073,1453.04,1,4.2,69,4351,1,5,2
8074,0.0,0,4.0,4,1769,1,2,0
8075,0.0,0,4.0,6,1117,0,1,0
8076,2536.72,1,4.0,57,2339,1,5,2
8077,1175.29,1,3.0,53,1259,2,3,2
8078,10990.96,2,3.6666666666666665,32,3440,1,3,1
8079,2927.23,3,4.0,45,5335,1,5,2
8080,4035.71,3,4.5,69,5400,1,6,2
8081,1068.72,2,4.0,54,2138,1,4,1
8082,2501.2,1,3.75,32,3892,1,4,1
8083,0.0,0,4.0,2,1252,0,1,0
8084,3994.6,1,3.25,43,3120,2,4,1
8085,9065.48,2,4.333333333333333,46,3751,0,3,1
8086,0.0,0,4.0,39,2634,2,3,0
8087,6735.0,1,3.857142857142857,118,7603,1,7,2
8088,2549.44,1,4.2,51,4345,3,5,2
8089,849.45,2,3.8333333333333335,80,3802,3,6,2
8090,3257.98,1,4.5,27,1454,0,2,1
8091,0.0,0,4.0,34,4579,3,4,2
8093,0.0,0,4.0,27,3365,2,3,0
8094,0.0,0,4.0,32,3945,2,3,0
8095,285.3,1,2.5,21,1802,1,2,1
8097,0.0,0,4.0,3,220,1,1,0
8098,0.0,0,4.0,48,2439,2,3,0
8099,0.0,0,4.0,48,3484,2,3,0
8100,0.0,0,4.0,57,2622,1,4,0
8101,1016.62,1,4.0,42,1607,1,2,1
8102,0.0,0,4.0,19,2855,1,2,0
8103,0.0,0,4.0,18,386,0,1,0
8104,0.0,0,4.0,1,1719,0,1,0
8105,0.0,0,4.0,8,619,1,1,0
8106,0.0,0,4.0,39,1898,1,3,0
8107,0.0,0,4.0,31,2509,2,2,0
8108,467.03,1,5.0,11,752,0,1,1
8109,0.0,0,4.0,85,4268,4,6,2
8110,0.0,0,4.0,16,1379,0,1,0
8111,1489.64,1,4.0,59,2347,2,4,2
8112,2903.94,1,3.6666666666666665,58,3231,2,3,2
8113,2766.07,2,4.666666666666667,38,3145,1,3,1
8114,1373.38,1,4.0,27,4189,1,4,2
8115,6333.5,1,4.0,84,5412,3,7,2
8116,0.0,0,4.0,29,395,1,3,0
8117,0.0,0,4.0,34,3998,3,3,0
8118,863.1,1,4.333333333333333,28,3613,0,3,1
8119,0.0,0,4.0,15,727,0,1,0
8120,0.0,0,4.0,13,1251,1,1,0
8121,0.0,0,4.0,8,615,0,1,0
8122,0.0,0,4.0,31,2134,2,2,0
8123,0.0,0,4.0,27,1450,0,2,0
8124,1617.56,1,4.0,10,1116,0,1,1
8125,337.34,1,4.166666666666667,59,4297,2,6,2
8126,0.0,0,4.0,17,2167,1,3,0
8127,0.0,0,4.0,28,2508,1,2,0
8128,0.0,0,4.0,37,3102,1,2,0
8129,4614.6,1,4.0,63,7048,1,5,2
8130,1930.8999999999999,2,4.5,30,5814,2,4,2
8131,1220.33,1,4.0,65,5117,3,5,2
8132,433.2,1,3.6666666666666665,53,1571,0,3,1
8133,2994.62,1,4.25,62,1164,1,4,1
8134,0.0,0,4.0,21,2948,1,2,0
8135,0.0,0,4.0,8,1059,1,1,0
8136,5074.32,1,4.0,49,3753,2,3,1
8137,0.0,0,4.0,31,1964,1,2,0
8138,0.0,0,4.0,12,1766,0,1,0
8139,0.0,0,4.0,52,4408,1,3,0
8140,0.0,0,4.0,5,1759,0,1,0
8141,774.12,1,3.8,67,3854,2,5,2
8142,0.0,0,4.0,44,4775,3,4,2
8143,0.0,0,4.0,34,1605,2,3,0
8144,0.0,0,4.0,4,1059,1,1,0
8145,0.0,0,4.0,38,4110,2,3,0
8146,0.0,0,4.0,19,1988,0,2,0
8147,3398.84,1,3.5,31,1507,1,2,1
8148,1061.45,1,4.0,21,850,1,2,1
8149,0.0,0,4.0,35,3050,2,3,0
8150,0.0,0,4.0,24,1760,0,1,0
8151,3365.22,1,4.5,32,1718,0,2,1
8152,158.47,1,3.3333333333333335,32,2281,1,3,0
8153,472.34,1,4.5,26,1208,1,2,0
8154,780.49,1,3.0,3,540,0,1,1
8155,0.0,0,4.0,3,735,0,1,0
8156,0.0,0,4.0,28,2924,2,3,0
8157,0.0,0,4.0,23,914,1,1,0
8158,1891.73,1,4.333333333333333,46,2280,1,3,1
8159,531.01,1,3.0,35,3347,2,3,2
8160,2902.92,3,4.142857142857143,77,4814,2,7,2
8161,2982.8999999999996,3,4.285714285714286,95,7114,1,7,2
8162,2871.3199999999997,2,4.5,57,3570,2,4,2
8163,2861.35,1,4.2,67,3726,1,5,2
8164,0.0,0,4.0,43,3416,0,3,0
8165,0.0,0,4.0,16,1593,0,1,0
8166,3468.5,1,4.333333333333333,60,2588,2,3,2
8167,2077.19,1,4.0,50,3870,1,3,1
8168,0.0,0,4.0,37,1472,1,2,0
8169,690.6,1,3.6,54,3390,1,5,2
8170,0.0,0,4.0,30,1967,1,2,0
8171,0.0,0,4.0,36,2261,2,2,0
8173,0.0,0,4.0,25,2176,2,2,0
8174,2136.93,1,3.3333333333333335,27,2383,0,3,1
8175,871.73,1,2.5,12,1190,0,2,1
8176,4394.09,2,4.166666666666667,99,5255,2,6,2
8177,0.0,0,4.0,18,502,1,1,0
8179,0.0,0,4.0,45,4937,1,3,0
8180,0.0,0,4.0,31,3425,1,3,0
8181,1670.94,2,4.0,90,4792,2,6,2
8182,1131.14,1,4.0,77,3191,2,5,2
8183,0.0,0,4.0,12,212,0,1,0
8184,3504.28,1,4.0,29,4394,0,3,1
8185,1032.75,1,4.0,77,4601,3,6,2
8186,0.0,0,4.0,16,557,1,1,0
8187,0.0,0,4.0,48,2489,3,3,0
8188,347.82,1,5.0,5,1483,0,1,1
8190,0.0,0,4.0,65,3429,2,4,2
8191,800.07,1,4.0,24,3038,1,4,0
8192,2929.4399999999996,2,4.285714285714286,93,6795,4,7,2
8193,2563.56,1,3.6666666666666665,51,3718,0,3,1
8194,2524.81,1,4.2,58,4392,3,5,2
8196,0.0,0,4.0,47,1850,3,4,0
8197,0.0,0,4.0,13,1779,0,1,0
8198,473.9,1,4.333333333333333,16,2556,0,3,1
8199,536.47,1,4.5,15,1926,1,2,0
8200,891.44,1,4.0,38,3882,1,3,2
8201,4065.7,1,2.5,36,2111,0,2,1
8202,2980.89,2,3.6666666666666665,55,1070,1,3,1
8203,727.13,1,3.5,34,1688,1,2,1
8204,2233.63,2,4.333333333333333,64,2644,1,3,1
8205,1170.69,1,4.142857142857143,81,9503,4,7,2
8207,0.0,0,4.0,92,5411,4,6,2
8208,3471.06,1,4.0,28,2343,2,3,1
8209,1909.0900000000001,3,3.6,54,5839,2,5,2
8210,0.0,0,4.0,24,823,1,1,0
8211,1905.14,1,4.0,101,4999,3,9,2
8212,621.0,1,3.25,32,3131,1,4,1
8213,0.0,0,4.0,25,1289,1,2,0
8214,181.72,1,3.5,30,2569,1,2,0
8215,4527.92,3,3.5,48,1896,1,4,1
8216,1230.89,1,4.5,25,1251,1,2,1
8217,3961.96,1,4.0,41,2980,1,4,1
8219,0.0,0,4.0,52,1898,1,3,0
8220,0.0,0,4.0,10,693,1,1,0
8221,754.82,1,4.0,25,3243,2,3,0
8222,0.0,0,4.0,7,101,1,1,0
8223,0.0,0,4.0,87,2858,3,6,2
8224,2133.32,1,4.25,72,3612,3,4,2
8225,789.93,1,4.0,59,2164,1,3,2
8226,0.0,0,4.0,23,1212,1,1,0
8227,0.0,0,4.0,60,4459,0,4,2
8228,0.0,0,4.0,37,2728,0,2,0
8229,0.0,0,4.0,24,913,2,2,0
8230,0.0,0,4.0,4,709,0,1,0
8231,0.0,0,4.0,18,1042,1,1,0
8232,1348.53,1,5.0,22,59,0,1,1
8233,0.0,0,4.0,40,1505,2,3,0
8234,178.82,1,4.25,74,4764,2,4,2
8235,0.0,0,4.0,15,1482,1,2,0
8236,0.0,0,4.0,21,2025,2,2,0
8237,0.0,0,4.0,26,2476,2,2,0
8238,0.0,0,4.0,48,5220,1,4,2
8239,0.0,0,4.0,8,2262,2,2,0
8240,2746.0600000000004,2,4.0,62,4584,0,4,1
8241,5663.889999999999,3,4.0,52,2854,0,5,1
8242,251.78,1,4.333333333333333,40,1364,2,3,0
8243,0.0,0,4.0,24,2761,1,2,0
8244,3905.96,1,3.5,29,1405,0,2,1
8245,0.0,0,4.0,22,818,2,2,0
8246,0.0,0,4.0,46,3103,2,3,0
8249,0.0,0,4.0,19,687,0,1,0
8250,0.0,0,4.0,23,1920,2,2,0
8251,105.49,1,3.0,34,3189,0,2,1
8252,0.0,0,4.0,23,2651,1,2,0
8253,0.0,0,4.0,44,2251,3,4,0
8254,0.0,0,4.0,64,3421,2,3,2
8255,1519.63,1,4.25,56,3567,2,4,2
8256,0.0,0,4.0,31,2717,1,2,0
8257,0.0,0,4.0,15,846,1,1,0
8258,0.0,0,4.0,5,902,1,1,0
8259,0.0,0,4.0,33,1950,0,2,0
8260,5959.84,1,4.0,32,2329,0,2,1
8261,0.0,0,4.0,21,2465,2,3,0
8262,4317.9,1,4.333333333333333,39,1810,0,3,1
8263,0.0,0,4.0,32,1205,1,2,0
8264,968.33,1,3.6666666666666665,42,1877,1,3,1
8265,0.0,0,4.0,35,3755,3,3,0
8266,3312.18,1,4.333333333333333,41,706,0,3,1
8267,0.0,0,4.0,9,2069,2,2,0
8268,0.0,0,4.0,28,1721,1,2,0
8269,1975.36,2,4.2,59,2784,2,5,2
8270,3130.19,1,4.0,32,335,1,2,1
8271,768.22,1,4.333333333333333,39,3461,2,3,2
8272,0.0,0,4.0,57,4981,2,5,2
8273,0.0,0,4.0,45,2704,2,4,0
8274,7555.72,2,4.333333333333333,31,3097,0,3,1
8275,0.0,0,4.0,5,1208,2,2,0
8277,294.08,1,3.75,57,4753,2,4,2
8278,0.0,0,4.0,31,1536,1,2,0
8279,4420.73,2,4.0,56,2278,1,4,1
8280,181.58,1,4.0,77,5668,3,5,2
8281,0.0,0,4.0,17,481,1,1,0
8282,0.0,0,4.0,13,1731,2,3,0
8283,0.0,0,4.0,3,1302,0,1,0
8284,4197.54,1,3.75,23,2630,1,4,1
8285,0.0,0,4.0,48,1721,1,2,0
8286,0.0,0,4.0,21,2253,0,3,0
8287,0.0,0,4.0,56,4184,1,3,0
8288,1613.82,1,4.0,20,2879,2,3,0
