customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,avg_order_value,avg_session_value,pages_per_session,time_per_session_min,purchase_rate,abandon_rate,purchase_likelihood
8284,4197.54,1,3.75,23,2630,1,4,4197.54,1049.385,5.75,10.958333333333334,0.25,0.25,1
8285,0.0,0,4.0,48,1721,1,2,0.0,0.0,24.0,14.341666666666667,0.0,0.5,0
8286,0.0,0,4.0,21,2253,0,3,0.0,0.0,7.0,12.516666666666667,0.0,0.0,0
8287,0.0,0,4.0,56,4184,1,3,0.0,0.0,18.666666666666668,23.244444444444447,0.0,0.3333333333333333,0
8288,1613.82,1,4.0,20,2879,2,3,1613.82,537.9399999999999,6.666666666666667,15.994444444444444,0.3333333333333333,0.6666666666666666,1
8289,2183.03,2,3.6,88,5624,1,5,1091.515,436.60600000000005,17.6,18.746666666666666,0.4,0.2,1
8291,1136.8400000000001,2,4.25,16,2666,1,4,568.4200000000001,284.21000000000004,4.0,11.108333333333333,0.5,0.25,1
8292,0.0,0,4.0,6,713,0,1,0.0,0.0,6.0,11.883333333333333,0.0,0.0,0
8293,2968.16,1,4.0,16,1314,0,1,2968.16,2968.16,16.0,21.9,1.0,0.0,1
8294,0.0,0,4.0,20,2156,1,2,0.0,0.0,10.0,17.966666666666665,0.0,0.5,0
8295,0.0,0,4.0,25,1913,0,2,0.0,0.0,12.5,15.941666666666666,0.0,0.0,0
8296,0.0,0,4.0,2,916,1,1,0.0,0.0,2.0,15.266666666666667,0.0,1.0,0
8297,0.0,0,4.0,56,1446,1,3,0.0,0.0,18.666666666666668,8.033333333333333,0.0,0.3333333333333333,0
8298,0.0,0,4.0,14,2957,1,2,0.0,0.0,7.0,24.641666666666666,0.0,0.5,0
8299,364.97,1,3.75,44,2560,2,4,364.97,91.2425,11.0,10.666666666666666,0.25,0.5,1
8301,161.23,1,5.0,21,1666,0,1,161.23,161.23,21.0,27.766666666666666,1.0,0.0,1
8302,0.0,0,4.0,35,1863,1,2,0.0,0.0,17.5,15.525,0.0,0.5,0
8303,0.0,0,4.0,32,4256,3,3,0.0,0.0,10.666666666666666,23.644444444444446,0.0,1.0,0
8304,230.98,1,3.0,11,1717,0,1,230.98,230.98,11.0,28.616666666666667,1.0,0.0,1
8305,455.16,1,4.333333333333333,53,1083,1,3,455.16,151.72,17.666666666666668,6.016666666666667,0.3333333333333333,0.3333333333333333,1
8306,2189.42,2,4.142857142857143,114,7173,3,7,1094.71,312.7742857142857,16.285714285714285,17.07857142857143,0.2857142857142857,0.42857142857142855,1
8307,1939.05,1,4.0,3,1543,0,1,1939.05,1939.05,3.0,25.716666666666665,1.0,0.0,1
8308,3630.95,1,4.25,57,4053,1,4,3630.95,907.7375,14.25,16.8875,0.25,0.25,1
8309,0.0,0,4.0,21,915,0,1,0.0,0.0,21.0,15.25,0.0,0.0,0
8310,0.0,0,4.0,31,817,0,2,0.0,0.0,15.5,6.808333333333334,0.0,0.0,0
8311,4807.780000000001,2,2.6666666666666665,44,1865,1,3,2403.8900000000003,1602.5933333333335,14.666666666666666,10.36111111111111,0.6666666666666666,0.3333333333333333,1
8313,0.0,0,4.0,4,2578,1,2,0.0,0.0,2.0,21.483333333333334,0.0,0.5,0
8314,2147.47,1,4.0,58,6502,4,6,2147.47,357.91166666666663,9.666666666666666,18.061111111111114,0.16666666666666666,0.6666666666666666,1
8315,0.0,0,4.0,48,3822,2,4,0.0,0.0,12.0,15.925,0.0,0.5,0
8316,1579.93,1,4.0,15,1393,0,1,1579.93,1579.93,15.0,23.216666666666665,1.0,0.0,1
8317,0.0,0,4.0,19,1955,1,2,0.0,0.0,9.5,16.291666666666668,0.0,0.5,0
8318,0.0,0,4.0,9,861,0,1,0.0,0.0,9.0,14.35,0.0,0.0,0
8319,0.0,0,4.0,8,2879,0,2,0.0,0.0,4.0,23.991666666666667,0.0,0.0,0
8320,389.97,1,4.333333333333333,42,2777,1,3,389.97,129.99,14.0,15.427777777777777,0.3333333333333333,0.3333333333333333,1
8321,1230.16,1,5.0,6,1186,0,1,1230.16,1230.16,6.0,19.766666666666666,1.0,0.0,1
8322,0.0,0,4.0,52,2612,0,3,0.0,0.0,17.333333333333332,14.511111111111111,0.0,0.0,0
8323,0.0,0,4.0,47,4585,2,3,0.0,0.0,15.666666666666666,25.47222222222222,0.0,0.6666666666666666,0
8324,5046.5199999999995,2,3.6666666666666665,24,2525,1,3,2523.2599999999998,1682.1733333333332,8.0,14.027777777777777,0.6666666666666666,0.3333333333333333,1
8325,0.0,0,4.0,10,1056,0,1,0.0,0.0,10.0,17.6,0.0,0.0,0
8326,7153.35,2,4.5,38,2606,0,2,3576.675,3576.675,19.0,21.716666666666665,1.0,0.0,1
8327,4247.0599999999995,3,3.8,51,5863,1,5,1415.6866666666665,849.4119999999999,10.2,19.543333333333333,0.6,0.2,1
8328,745.77,1,4.0,32,1145,1,2,745.77,372.885,16.0,9.541666666666666,0.5,0.5,1
8329,0.0,0,4.0,67,4135,4,5,0.0,0.0,13.4,13.783333333333333,0.0,0.8,0
8330,2293.24,1,4.0,9,313,0,1,2293.24,2293.24,9.0,5.216666666666667,1.0,0.0,1
8331,1409.88,1,4.0,24,3096,1,3,1409.88,469.96000000000004,8.0,17.2,0.3333333333333333,0.3333333333333333,1
8332,3381.7,1,3.5,17,1453,1,2,3381.7,1690.85,8.5,12.108333333333333,0.5,0.5,1
8333,2551.71,1,4.0,31,1678,1,2,2551.71,1275.855,15.5,13.983333333333333,0.5,0.5,1
8334,0.0,0,4.0,28,2665,2,3,0.0,0.0,9.333333333333334,14.805555555555555,0.0,0.6666666666666666,0
8335,0.0,0,4.0,2,1194,2,2,0.0,0.0,1.0,9.95,0.0,1.0,0
8336,0.0,0,4.0,14,1654,0,2,0.0,0.0,7.0,13.783333333333333,0.0,0.0,0
8337,4229.2,1,3.75,30,5119,3,4,4229.2,1057.3,7.5,21.329166666666666,0.25,0.75,1
8338,4820.48,1,4.2,70,3499,3,5,4820.48,964.0959999999999,14.0,11.663333333333332,0.2,0.6,1
8339,0.0,0,4.0,5,1946,1,2,0.0,0.0,2.5,16.216666666666665,0.0,0.5,0
8340,2735.21,2,4.0,46,3633,1,4,1367.605,683.8025,11.5,15.1375,0.5,0.25,1
8341,4810.91,3,3.8333333333333335,95,5618,2,6,1603.6366666666665,801.8183333333333,15.833333333333334,15.605555555555556,0.5,0.3333333333333333,1
8342,0.0,0,4.0,24,891,2,3,0.0,0.0,8.0,4.95,0.0,0.6666666666666666,0
8343,0.0,0,4.0,54,1427,1,3,0.0,0.0,18.0,7.927777777777778,0.0,0.3333333333333333,0
8344,0.0,0,4.0,10,2020,2,2,0.0,0.0,5.0,16.833333333333332,0.0,1.0,0
8345,5525.43,1,3.8,64,6304,2,5,5525.43,1105.086,12.8,21.013333333333332,0.2,0.4,1
8346,2766.34,1,3.8,62,5092,3,5,2766.34,553.268,12.4,16.973333333333333,0.2,0.6,1
8347,1873.3,2,4.0,49,3336,2,4,936.65,468.325,12.25,13.9,0.5,0.5,1
8348,1433.37,1,4.2,71,4416,2,5,1433.37,286.674,14.2,14.72,0.2,0.4,1
8349,0.0,0,4.0,33,271,1,2,0.0,0.0,16.5,2.2583333333333333,0.0,0.5,0
8350,0.0,0,4.0,51,3120,0,3,0.0,0.0,17.0,17.333333333333332,0.0,0.0,0
8351,0.0,0,4.0,21,1974,1,2,0.0,0.0,10.5,16.45,0.0,0.5,0
8352,0.0,0,4.0,20,155,0,1,0.0,0.0,20.0,2.5833333333333335,0.0,0.0,0
8353,661.66,1,4.333333333333333,35,1386,0,3,661.66,220.5533333333333,11.666666666666666,7.7,0.3333333333333333,0.0,1
8354,1709.72,1,4.0,32,2177,2,3,1709.72,569.9066666666666,10.666666666666666,12.094444444444443,0.3333333333333333,0.6666666666666666,1
8355,0.0,0,4.0,31,985,1,2,0.0,0.0,15.5,8.208333333333334,0.0,0.5,0
8356,500.76,1,4.0,33,146,0,2,500.76,250.38,16.5,1.2166666666666666,0.5,0.0,1
8359,533.12,1,3.6666666666666665,52,2088,2,3,533.12,177.70666666666668,17.333333333333332,11.6,0.3333333333333333,0.6666666666666666,1
8360,1413.61,1,4.5,25,2227,0,2,1413.61,706.805,12.5,18.558333333333334,0.5,0.0,1
8361,1512.3,1,2.5,28,2799,1,2,1512.3,756.15,14.0,23.325,0.5,0.5,1
8362,0.0,0,4.0,6,2116,2,2,0.0,0.0,3.0,17.633333333333333,0.0,1.0,0
8363,2826.15,3,3.7142857142857144,100,5283,1,7,942.0500000000001,403.7357142857143,14.285714285714286,12.578571428571427,0.42857142857142855,0.14285714285714285,1
8364,0.0,0,4.0,14,1714,1,1,0.0,0.0,14.0,28.566666666666666,0.0,1.0,0
8365,1254.16,1,3.6666666666666665,59,1500,2,3,1254.16,418.05333333333334,19.666666666666668,8.333333333333334,0.3333333333333333,0.6666666666666666,1
8366,0.0,0,4.0,11,264,0,1,0.0,0.0,11.0,4.4,0.0,0.0,0
8367,445.64,1,3.0,30,2112,1,2,445.64,222.82,15.0,17.6,0.5,0.5,1
8368,1494.77,1,3.25,66,4607,3,4,1494.77,373.6925,16.5,19.195833333333333,0.25,0.75,1
8369,1541.6,1,3.5,35,3399,2,4,1541.6,385.4,8.75,14.1625,0.25,0.5,1
8370,0.0,0,4.0,5,2001,1,2,0.0,0.0,2.5,16.675,0.0,0.5,0
8371,0.0,0,4.0,20,547,0,1,0.0,0.0,20.0,9.116666666666667,0.0,0.0,0
8372,0.0,0,4.0,39,3311,2,3,0.0,0.0,13.0,18.394444444444446,0.0,0.6666666666666666,0
8373,4449.76,1,4.5,28,2783,1,2,4449.76,2224.88,14.0,23.191666666666666,0.5,0.5,1
8374,0.0,0,4.0,10,2001,1,2,0.0,0.0,5.0,16.675,0.0,0.5,0
8375,1009.08,1,4.5,12,1968,1,2,1009.08,504.54,6.0,16.4,0.5,0.5,1
8376,3116.76,1,4.166666666666667,73,4609,2,6,3116.76,519.46,12.166666666666666,12.802777777777777,0.16666666666666666,0.3333333333333333,1
8377,5287.29,3,4.0,73,5923,4,7,1762.43,755.3271428571428,10.428571428571429,14.102380952380951,0.42857142857142855,0.5714285714285714,1
8378,0.0,0,4.0,36,3873,3,5,0.0,0.0,7.2,12.91,0.0,0.6,0
8379,6343.4400000000005,2,3.875,106,7013,2,8,3171.7200000000003,792.9300000000001,13.25,14.610416666666667,0.25,0.25,1
8380,0.0,0,4.0,16,1682,1,1,0.0,0.0,16.0,28.033333333333335,0.0,1.0,0
8381,3119.76,1,4.0,10,95,0,1,3119.76,3119.76,10.0,1.5833333333333333,1.0,0.0,1
8383,0.0,0,4.0,23,1503,0,1,0.0,0.0,23.0,25.05,0.0,0.0,0
8384,2970.6,1,5.0,18,1372,0,1,2970.6,2970.6,18.0,22.866666666666667,1.0,0.0,1
8385,0.0,0,4.0,32,1636,1,2,0.0,0.0,16.0,13.633333333333333,0.0,0.5,0
8386,1956.24,1,3.5,24,4805,3,4,1956.24,489.06,6.0,20.020833333333332,0.25,0.75,1
8387,0.0,0,4.0,23,780,0,1,0.0,0.0,23.0,13.0,0.0,0.0,0
8388,559.57,1,4.0,34,1991,1,3,559.57,186.52333333333334,11.333333333333334,11.06111111111111,0.3333333333333333,0.3333333333333333,1
8389,172.62,1,4.0,25,2703,0,2,172.62,86.31,12.5,22.525,0.5,0.0,1
8390,0.0,0,4.0,36,562,2,2,0.0,0.0,18.0,4.683333333333334,0.0,1.0,0
8391,356.0,1,4.0,10,578,0,1,356.0,356.0,10.0,9.633333333333333,1.0,0.0,1
8392,849.1,1,3.5,33,2278,0,2,849.1,424.55,16.5,18.983333333333334,0.5,0.0,1
8393,2315.84,2,4.0,27,3307,1,3,1157.92,771.9466666666667,9.0,18.37222222222222,0.6666666666666666,0.3333333333333333,1
8394,0.0,0,4.0,51,2891,3,4,0.0,0.0,12.75,12.045833333333333,0.0,0.75,0
8395,0.0,0,4.0,27,1281,2,2,0.0,0.0,13.5,10.675,0.0,1.0,0
8396,2087.94,1,4.0,35,4724,1,4,2087.94,521.985,8.75,19.683333333333334,0.25,0.25,1
8398,0.0,0,4.0,79,3963,3,5,0.0,0.0,15.8,13.21,0.0,0.6,0
8399,5679.92,1,3.6666666666666665,44,2515,2,3,5679.92,1893.3066666666666,14.666666666666666,13.972222222222223,0.3333333333333333,0.6666666666666666,1
8400,0.0,0,4.0,4,1119,0,2,0.0,0.0,2.0,9.325,0.0,0.0,0
8401,0.0,0,4.0,6,221,0,1,0.0,0.0,6.0,3.683333333333333,0.0,0.0,0
8402,3047.6,1,4.0,48,1868,1,3,3047.6,1015.8666666666667,16.0,10.377777777777776,0.3333333333333333,0.3333333333333333,1
8403,0.0,0,4.0,34,1485,0,2,0.0,0.0,17.0,12.375,0.0,0.0,0
8404,1205.43,1,3.0,45,877,1,3,1205.43,401.81,15.0,4.872222222222222,0.3333333333333333,0.3333333333333333,1
8405,0.0,0,4.0,26,2698,0,2,0.0,0.0,13.0,22.483333333333334,0.0,0.0,0
8406,332.05,1,4.0,54,2975,1,4,332.05,83.0125,13.5,12.395833333333334,0.25,0.25,1
8407,0.0,0,4.0,51,1344,1,3,0.0,0.0,17.0,7.466666666666667,0.0,0.3333333333333333,0
8408,2694.22,3,4.0,100,5510,2,6,898.0733333333333,449.03666666666663,16.666666666666668,15.305555555555555,0.5,0.3333333333333333,1
8409,0.0,0,4.0,30,2347,0,2,0.0,0.0,15.0,19.558333333333334,0.0,0.0,0
8411,0.0,0,4.0,20,1145,1,1,0.0,0.0,20.0,19.083333333333332,0.0,1.0,0
8412,644.06,1,5.0,1,1594,0,1,644.06,644.06,1.0,26.566666666666666,1.0,0.0,1
8414,0.0,0,4.0,22,1046,0,1,0.0,0.0,22.0,17.433333333333334,0.0,0.0,0
8415,0.0,0,4.0,16,1602,1,1,0.0,0.0,16.0,26.7,0.0,1.0,0
8416,0.0,0,4.0,20,664,0,1,0.0,0.0,20.0,11.066666666666666,0.0,0.0,0
8417,3586.6,1,3.0,59,2994,0,3,3586.6,1195.5333333333333,19.666666666666668,16.633333333333333,0.3333333333333333,0.0,1
8418,1131.79,1,4.5,28,1491,1,2,1131.79,565.895,14.0,12.425,0.5,0.5,1
8419,0.0,0,4.0,56,3145,3,5,0.0,0.0,11.2,10.483333333333333,0.0,0.6,0
8421,7162.7,2,3.75,36,4270,1,4,3581.35,1790.675,9.0,17.791666666666668,0.5,0.25,1
8422,0.0,0,4.0,17,1050,0,1,0.0,0.0,17.0,17.5,0.0,0.0,0
8423,1148.1,1,4.0,24,525,0,1,1148.1,1148.1,24.0,8.75,1.0,0.0,1
8425,2831.48,1,3.0,7,841,0,1,2831.48,2831.48,7.0,14.016666666666667,1.0,0.0,1
8426,0.0,0,4.0,55,1887,3,4,0.0,0.0,13.75,7.8625,0.0,0.75,0
8427,578.45,1,3.4,90,5020,3,5,578.45,115.69000000000001,18.0,16.733333333333334,0.2,0.6,1
8428,3418.56,1,3.0,51,4055,1,3,3418.56,1139.52,17.0,22.52777777777778,0.3333333333333333,0.3333333333333333,1
8429,2268.96,1,4.0,31,1601,0,2,2268.96,1134.48,15.5,13.341666666666667,0.5,0.0,1
8430,1989.15,1,4.166666666666667,79,7599,3,6,1989.15,331.52500000000003,13.166666666666666,21.108333333333334,0.16666666666666666,0.5,1
8431,1156.05,1,4.0,16,396,0,2,1156.05,578.025,8.0,3.3,0.5,0.0,1
8432,0.0,0,4.0,23,1131,2,2,0.0,0.0,11.5,9.425,0.0,1.0,0
8433,957.02,2,3.8333333333333335,75,6285,4,6,478.51,159.50333333333333,12.5,17.458333333333332,0.3333333333333333,0.6666666666666666,1
8434,0.0,0,4.0,42,2523,2,3,0.0,0.0,14.0,14.016666666666667,0.0,0.6666666666666666,0
8435,8343.869999999999,2,4.0,33,4103,2,4,4171.9349999999995,2085.9674999999997,8.25,17.095833333333335,0.5,0.5,1
8436,0.0,0,4.0,75,4739,2,4,0.0,0.0,18.75,19.745833333333334,0.0,0.5,0
8437,775.08,1,5.0,17,105,0,1,775.08,775.08,17.0,1.75,1.0,0.0,1
8438,0.0,0,4.0,70,4684,4,5,0.0,0.0,14.0,15.613333333333333,0.0,0.8,0
8439,2060.77,1,4.333333333333333,39,1039,1,3,2060.77,686.9233333333333,13.0,5.772222222222222,0.3333333333333333,0.3333333333333333,1
8440,0.0,0,4.0,47,4200,1,3,0.0,0.0,15.666666666666666,23.333333333333332,0.0,0.3333333333333333,0
8441,0.0,0,4.0,3,1365,0,1,0.0,0.0,3.0,22.75,0.0,0.0,0
8442,877.52,2,3.0,2,2116,0,2,438.76,438.76,1.0,17.633333333333333,1.0,0.0,1
8443,0.0,0,4.0,46,1328,2,3,0.0,0.0,15.333333333333334,7.377777777777778,0.0,0.6666666666666666,0
8444,0.0,0,4.0,49,3784,2,3,0.0,0.0,16.333333333333332,21.022222222222222,0.0,0.6666666666666666,0
8445,2208.34,1,3.5,33,3442,0,2,2208.34,1104.17,16.5,28.683333333333334,0.5,0.0,1
8446,1526.76,1,4.0,71,6084,3,5,1526.76,305.352,14.2,20.279999999999998,0.2,0.6,1
8447,1223.2,1,4.5,18,1667,1,2,1223.2,611.6,9.0,13.891666666666667,0.5,0.5,1
8448,2907.24,1,3.5,31,1443,0,2,2907.24,1453.62,15.5,12.025,0.5,0.0,1
8450,1441.74,1,4.0,25,2963,3,5,1441.74,288.348,5.0,9.876666666666667,0.2,0.6,1
8451,0.0,0,4.0,26,2325,0,2,0.0,0.0,13.0,19.375,0.0,0.0,0
8452,1298.49,1,4.2,57,2420,1,5,1298.49,259.698,11.4,8.066666666666666,0.2,0.2,1
8453,4193.09,2,4.333333333333333,40,3780,0,3,2096.545,1397.6966666666667,13.333333333333334,21.0,0.6666666666666666,0.0,1
8454,2570.53,1,4.0,47,1990,2,4,2570.53,642.6325,11.75,8.291666666666666,0.25,0.5,1
8455,2611.74,1,3.25,78,4962,1,4,2611.74,652.935,19.5,20.675,0.25,0.25,1
8456,0.0,0,4.0,40,676,2,2,0.0,0.0,20.0,5.633333333333334,0.0,1.0,0
8457,0.0,0,4.0,71,4961,2,4,0.0,0.0,17.75,20.670833333333334,0.0,0.5,0
8458,0.0,0,4.0,21,2685,0,2,0.0,0.0,10.5,22.375,0.0,0.0,0
8459,256.5,1,3.0,39,1170,1,2,256.5,128.25,19.5,9.75,0.5,0.5,1
8460,1505.1599999999999,2,3.5,37,5371,1,4,752.5799999999999,376.28999999999996,9.25,22.379166666666666,0.5,0.25,1
8461,2957.64,1,3.0,16,1482,0,1,2957.64,2957.64,16.0,24.7,1.0,0.0,1
8462,0.0,0,4.0,13,1921,1,2,0.0,0.0,6.5,16.008333333333333,0.0,0.5,0
8463,0.0,0,4.0,6,1568,0,1,0.0,0.0,6.0,26.133333333333333,0.0,0.0,0
8464,2416.21,1,4.333333333333333,37,3616,1,3,2416.21,805.4033333333333,12.333333333333334,20.08888888888889,0.3333333333333333,0.3333333333333333,1
8465,1026.18,1,4.5,31,1847,1,2,1026.18,513.09,15.5,15.391666666666667,0.5,0.5,1
8466,0.0,0,4.0,15,1912,1,2,0.0,0.0,7.5,15.933333333333334,0.0,0.5,0
8467,0.0,0,4.0,24,36,1,1,0.0,0.0,24.0,0.6,0.0,1.0,0
8468,0.0,0,4.0,9,997,1,1,0.0,0.0,9.0,16.616666666666667,0.0,1.0,0
8469,0.0,0,4.0,67,4224,2,4,0.0,0.0,16.75,17.6,0.0,0.5,0
8470,0.0,0,4.0,7,928,0,1,0.0,0.0,7.0,15.466666666666667,0.0,0.0,0
8471,0.0,0,4.0,28,1473,2,2,0.0,0.0,14.0,12.275,0.0,1.0,0
8472,0.0,0,4.0,40,3841,1,3,0.0,0.0,13.333333333333334,21.33888888888889,0.0,0.3333333333333333,0
8473,0.0,0,4.0,18,2383,2,2,0.0,0.0,9.0,19.858333333333334,0.0,1.0,0
8474,0.0,0,4.0,27,2620,1,2,0.0,0.0,13.5,21.833333333333332,0.0,0.5,0
8475,0.0,0,4.0,12,223,1,1,0.0,0.0,12.0,3.716666666666667,0.0,1.0,0
8476,1177.25,1,1.0,14,665,0,1,1177.25,1177.25,14.0,11.083333333333334,1.0,0.0,1
8477,3485.94,1,4.5,11,2137,1,2,3485.94,1742.97,5.5,17.808333333333334,0.5,0.5,1
8478,0.0,0,4.0,57,1721,3,4,0.0,0.0,14.25,7.170833333333333,0.0,0.75,0
8479,4037.22,1,3.0,24,1042,0,1,4037.22,4037.22,24.0,17.366666666666667,1.0,0.0,1
8480,0.0,0,4.0,16,1231,1,1,0.0,0.0,16.0,20.516666666666666,0.0,1.0,0
8481,1359.36,1,4.0,60,5381,2,4,1359.36,339.84,15.0,22.420833333333334,0.25,0.5,1
8482,0.0,0,4.0,42,1797,0,2,0.0,0.0,21.0,14.975,0.0,0.0,0
8483,1608.1,1,5.0,8,529,0,1,1608.1,1608.1,8.0,8.816666666666666,1.0,0.0,1
8484,0.0,0,4.0,16,1217,1,1,0.0,0.0,16.0,20.283333333333335,0.0,1.0,0
8487,1353.2,1,4.25,15,2235,2,4,1353.2,338.3,3.75,9.3125,0.25,0.5,1
8488,0.0,0,4.0,57,4416,1,4,0.0,0.0,14.25,18.4,0.0,0.25,0
8489,0.0,0,4.0,44,1923,2,2,0.0,0.0,22.0,16.025,0.0,1.0,0
8490,2438.69,1,4.25,53,4105,0,4,2438.69,609.6725,13.25,17.104166666666668,0.25,0.0,1
8491,641.31,1,4.0,40,4097,2,5,641.31,128.262,8.0,13.656666666666666,0.2,0.4,1
8493,0.0,0,4.0,43,3330,3,3,0.0,0.0,14.333333333333334,18.5,0.0,1.0,0
8494,0.0,0,4.0,13,231,0,1,0.0,0.0,13.0,3.85,0.0,0.0,0
8495,0.0,0,4.0,12,109,0,1,0.0,0.0,12.0,1.8166666666666667,0.0,0.0,0
8496,0.0,0,4.0,20,97,0,1,0.0,0.0,20.0,1.6166666666666667,0.0,0.0,0
8497,0.0,0,4.0,12,1229,1,1,0.0,0.0,12.0,20.483333333333334,0.0,1.0,0
8498,1381.46,1,3.75,62,4558,0,4,1381.46,345.365,15.5,18.991666666666667,0.25,0.0,1
8499,5686.5,2,4.4,57,4318,1,5,2843.25,1137.3,11.4,14.393333333333334,0.4,0.2,1
8500,0.0,0,4.0,41,2634,1,3,0.0,0.0,13.666666666666666,14.633333333333333,0.0,0.3333333333333333,0
8501,1883.69,3,3.8,73,1671,1,5,627.8966666666666,376.738,14.6,5.569999999999999,0.6,0.2,1
8502,0.0,0,4.0,37,2554,3,3,0.0,0.0,12.333333333333334,14.18888888888889,0.0,1.0,0
8503,465.46,1,4.333333333333333,48,2535,1,3,465.46,155.15333333333334,16.0,14.083333333333334,0.3333333333333333,0.3333333333333333,1
8504,0.0,0,4.0,16,552,0,1,0.0,0.0,16.0,9.2,0.0,0.0,0
8505,3055.39,1,4.0,71,2229,2,5,3055.39,611.078,14.2,7.430000000000001,0.2,0.4,1
8506,0.0,0,4.0,12,1035,0,1,0.0,0.0,12.0,17.25,0.0,0.0,0
8507,1832.87,2,3.5,47,4059,1,4,916.435,458.2175,11.75,16.9125,0.5,0.25,1
8508,0.0,0,4.0,39,2289,1,2,0.0,0.0,19.5,19.075,0.0,0.5,0
8509,189.03,1,5.0,18,66,0,1,189.03,189.03,18.0,1.1,1.0,0.0,1
8510,1105.66,1,4.5,17,2641,0,2,1105.66,552.83,8.5,22.008333333333333,0.5,0.0,1
8511,0.0,0,4.0,33,2397,2,2,0.0,0.0,16.5,19.975,0.0,1.0,0
8512,3782.55,1,4.25,72,4201,2,4,3782.55,945.6375,18.0,17.504166666666666,0.25,0.5,1
8513,0.0,0,4.0,29,3978,2,5,0.0,0.0,5.8,13.26,0.0,0.4,0
8514,0.0,0,4.0,14,1022,0,1,0.0,0.0,14.0,17.033333333333335,0.0,0.0,0
8515,3550.8,1,4.0,57,3696,2,4,3550.8,887.7,14.25,15.4,0.25,0.5,1
8516,0.0,0,4.0,24,3993,1,3,0.0,0.0,8.0,22.183333333333334,0.0,0.3333333333333333,0
8517,0.0,0,4.0,44,2371,2,2,0.0,0.0,22.0,19.758333333333333,0.0,1.0,0
8518,0.0,0,4.0,51,2941,0,4,0.0,0.0,12.75,12.254166666666666,0.0,0.0,0
8519,0.0,0,4.0,39,334,1,2,0.0,0.0,19.5,2.783333333333333,0.0,0.5,0
8520,0.0,0,4.0,41,950,1,2,0.0,0.0,20.5,7.916666666666667,0.0,0.5,0
8521,1906.36,1,3.6666666666666665,37,4182,2,3,1906.36,635.4533333333333,12.333333333333334,23.233333333333334,0.3333333333333333,0.6666666666666666,1
8522,0.0,0,4.0,51,2292,1,3,0.0,0.0,17.0,12.733333333333333,0.0,0.3333333333333333,0
8523,0.0,0,4.0,16,1707,0,1,0.0,0.0,16.0,28.45,0.0,0.0,0
8524,0.0,0,4.0,52,3413,3,5,0.0,0.0,10.4,11.376666666666667,0.0,0.6,0
8525,1629.86,1,3.75,30,4986,1,4,1629.86,407.465,7.5,20.775,0.25,0.25,1
8526,1161.24,1,4.0,45,3829,0,3,1161.24,387.08,15.0,21.272222222222222,0.3333333333333333,0.0,1
8527,1299.31,2,3.6666666666666665,53,4117,1,3,649.655,433.1033333333333,17.666666666666668,22.87222222222222,0.6666666666666666,0.3333333333333333,1
8528,2383.85,1,3.3333333333333335,26,1813,0,3,2383.85,794.6166666666667,8.666666666666666,10.072222222222223,0.3333333333333333,0.0,1
8529,619.92,1,4.0,30,2583,0,2,619.92,309.96,15.0,21.525,0.5,0.0,1
8530,0.0,0,4.0,1,1101,1,1,0.0,0.0,1.0,18.35,0.0,1.0,0
8531,5049.22,3,4.0,49,3902,0,3,1683.0733333333335,1683.0733333333335,16.333333333333332,21.67777777777778,1.0,0.0,1
8533,3440.16,1,4.0,101,8319,4,7,3440.16,491.45142857142855,14.428571428571429,19.807142857142857,0.14285714285714285,0.5714285714285714,1
8534,5044.07,1,3.8,56,4146,2,5,5044.07,1008.814,11.2,13.82,0.2,0.4,1
8535,3574.05,1,4.0,30,2217,0,3,3574.05,1191.3500000000001,10.0,12.316666666666666,0.3333333333333333,0.0,1
8536,0.0,0,4.0,48,1463,1,2,0.0,0.0,24.0,12.191666666666666,0.0,0.5,0
8537,0.0,0,4.0,47,1140,0,2,0.0,0.0,23.5,9.5,0.0,0.0,0
8538,2521.33,1,3.6666666666666665,48,3469,2,3,2521.33,840.4433333333333,16.0,19.272222222222222,0.3333333333333333,0.6666666666666666,1
8539,0.0,0,4.0,28,1753,0,3,0.0,0.0,9.333333333333334,9.738888888888889,0.0,0.0,0
8540,0.0,0,4.0,29,2519,1,2,0.0,0.0,14.5,20.991666666666667,0.0,0.5,0
8541,769.54,1,4.333333333333333,46,1919,2,3,769.54,256.5133333333333,15.333333333333334,10.66111111111111,0.3333333333333333,0.6666666666666666,1
8542,1311.94,1,4.0,30,1689,3,4,1311.94,327.985,7.5,7.0375,0.25,0.75,1
8543,0.0,0,4.0,45,3982,3,4,0.0,0.0,11.25,16.591666666666665,0.0,0.75,0
8544,0.0,0,4.0,46,3129,0,3,0.0,0.0,15.333333333333334,17.383333333333333,0.0,0.0,0
8545,2476.46,2,4.5,19,1359,0,2,1238.23,1238.23,9.5,11.325,1.0,0.0,1
8546,3048.68,2,4.5,28,665,0,2,1524.34,1524.34,14.0,5.541666666666667,1.0,0.0,1
8547,269.49,1,3.0,2,1368,0,1,269.49,269.49,2.0,22.8,1.0,0.0,1
8549,0.0,0,4.0,51,4000,3,3,0.0,0.0,17.0,22.22222222222222,0.0,1.0,0
8550,0.0,0,4.0,35,2281,1,2,0.0,0.0,17.5,19.008333333333333,0.0,0.5,0
